Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-06-28,AAPL,Technology,262.83,271.48,262.44,269.31,14641203
2023-06-29,AAPL,Technology,269.31,270.47,257.58,259.62,5005260
2023-06-30,AAPL,Technology,259.62,266.08,257.05,264.66,6187414
2023-07-03,AAPL,Technology,264.66,268.5,260.81,261.32,11482831
2023-07-04,AAPL,Technology,261.32,263.87,259.77,262.09,8200027
2023-07-05,AAPL,Technology,262.09,264.55,261.16,264.21,8341246
2023-07-06,AAPL,Technology,264.21,266.01,259.49,260.12,5068599
2023-07-07,AAPL,Technology,260.12,261.66,258.4,259.31,5404882
2023-07-10,AAPL,Technology,259.31,260.4,254.73,258.7,23717314
2023-07-11,AAPL,Technology,258.7,262.33,255.03,261.01,6123665
2023-07-12,AAPL,Technology,261.01,262.66,257.92,262.41,14256871
2023-07-13,AAPL,Technology,262.41,265.99,261.9,262.99,8134975
2023-07-14,AAPL,Technology,262.99,268.57,262.87,264.74,31405276
2023-07-17,AAPL,Technology,264.74,265.7,260.23,262.16,4916637
2023-07-18,AAPL,Technology,262.16,266.16,252.93,254.53,8193826
2023-07-19,AAPL,Technology,254.53,261.72,249.42,260.59,14044464
2023-07-20,AAPL,Technology,260.59,262.64,259.88,259.98,7899394
2023-07-21,AAPL,Technology,259.98,261.6,256.32,258.18,7694523
2023-07-24,AAPL,Technology,258.18,258.86,257.38,258.16,3372440
2023-07-25,AAPL,Technology,258.16,259.42,256.8,257.68,7362673
2023-07-26,AAPL,Technology,257.68,259.08,255.35,255.7,11350439
2023-07-27,AAPL,Technology,255.7,259.49,252.92,257.47,6961821
2023-07-28,AAPL,Technology,257.47,258.24,254.42,254.64,6993740
2023-07-31,AAPL,Technology,254.64,264.43,254.23,262.83,11662113
2023-08-01,AAPL,Technology,262.83,263.79,257.9,260.1,7885105
2023-08-02,AAPL,Technology,260.1,262.28,258.75,260.78,10689182
2023-08-03,AAPL,Technology,260.78,272.22,259.44,269.9,44347241
2023-08-04,AAPL,Technology,269.9,270.57,266.28,269.45,3670385
2023-08-07,AAPL,Technology,269.45,272.11,267.24,270.27,9555747
2023-08-08,AAPL,Technology,270.27,270.87,265.37,268.06,6345024
2023-08-09,AAPL,Technology,268.06,268.46,262.83,264.92,9975999
2023-08-10,AAPL,Technology,264.92,267.3,263.23,265.09,14912183
2023-08-11,AAPL,Technology,265.09,273.9,262.71,271.82,10898243
2023-08-14,AAPL,Technology,271.82,275.14,270.84,274.5,11545614
2023-08-15,AAPL,Technology,274.5,275.09,270.39,273.14,4005355
2023-08-16,AAPL,Technology,273.14,274.29,261.93,262.92,6659230
2023-08-17,AAPL,Technology,262.92,264.96,257.2,261.51,8556687
2023-08-18,AAPL,Technology,261.51,263.66,260.35,261.02,19124623
2023-08-21,AAPL,Technology,261.02,261.58,254.72,254.92,11660081
2023-08-22,AAPL,Technology,254.92,257.02,254.2,256.87,12318260
2023-08-23,AAPL,Technology,256.87,257.4,253.73,255.04,3620019
2023-08-24,AAPL,Technology,255.04,259.66,254.82,256.85,11987347
2023-08-25,AAPL,Technology,256.85,258.73,253.28,256.52,6391137
2023-08-28,AAPL,Technology,256.52,259.01,253.05,256.47,19081984
2023-08-29,AAPL,Technology,256.47,259.99,255.63,258.62,9125374
2023-08-30,AAPL,Technology,258.62,262.3,250.12,251.84,9217620
2023-08-31,AAPL,Technology,251.84,252.77,242.7,243.33,6945733
2023-09-01,AAPL,Technology,243.33,245.85,241.43,243.51,9388656
2023-09-04,AAPL,Technology,243.51,246.6,239.26,244.54,9095756
2023-09-05,AAPL,Technology,244.54,249.03,244.22,247.07,2716521
2023-09-06,AAPL,Technology,247.07,247.99,244.45,246.45,5598744
2023-09-07,AAPL,Technology,246.45,250.19,246.39,249.36,73448854
2023-09-08,AAPL,Technology,249.36,252.25,248.88,252.21,4266087
2023-09-11,AAPL,Technology,252.21,259.83,249.07,256.69,6698658
2023-09-12,AAPL,Technology,256.69,257.02,254.05,254.22,5561221
2023-09-13,AAPL,Technology,254.22,260.33,249.58,259.92,11117382
2023-09-14,AAPL,Technology,259.92,263.1,258.51,260.44,7721183
2023-09-15,AAPL,Technology,260.44,262.9,257.87,259.77,8269046
2023-09-18,AAPL,Technology,259.77,261.21,255.4,256.62,7186647
2023-09-19,AAPL,Technology,256.62,260.14,254.45,258.44,12624251
2023-09-20,AAPL,Technology,258.44,260.98,255.85,259.82,9594780
2023-09-21,AAPL,Technology,259.82,267.1,259.54,263.74,11042183
2023-09-22,AAPL,Technology,263.74,263.96,258.46,260.21,12590962
2023-09-25,AAPL,Technology,260.21,261.84,252.76,255.26,13105843
2023-09-26,AAPL,Technology,255.26,257.89,253.4,257.82,9236445
2023-09-27,AAPL,Technology,257.82,263.82,256.34,260.09,18082341
2023-09-28,AAPL,Technology,260.09,260.41,257.28,257.74,8756856
2023-09-29,AAPL,Technology,257.74,262.88,256.45,260.89,6358559
2023-10-02,AAPL,Technology,260.89,264.65,259.71,261.97,2270371
2023-10-03,AAPL,Technology,261.97,263.5,260.56,263.25,16219134
2023-10-04,AAPL,Technology,263.25,265.78,261.37,265.23,5747824
2023-10-05,AAPL,Technology,265.23,266.95,256.91,258.18,11123870
2023-10-06,AAPL,Technology,258.18,258.63,255.43,255.5,6918919
2023-10-09,AAPL,Technology,255.5,259.95,250.97,257.6,2691602
2023-10-10,AAPL,Technology,257.6,263.55,254.87,262.48,5767385
2023-10-11,AAPL,Technology,262.48,263.29,261.31,262.35,4541298
2023-10-12,AAPL,Technology,262.35,267.48,257.62,267.28,17839305
2023-10-13,AAPL,Technology,267.28,270.16,265.4,265.67,5565971
2023-10-16,AAPL,Technology,265.67,268.7,263.9,268.47,10662200
2023-10-17,AAPL,Technology,268.47,273.11,267.35,271.21,6679568
2023-10-18,AAPL,Technology,271.21,274.46,269.92,272.14,3901271
2023-10-19,AAPL,Technology,272.14,273.74,264.22,268.03,5639762
2023-10-20,AAPL,Technology,268.03,272.92,264.48,271.63,9454997
2023-10-23,AAPL,Technology,271.63,272.65,270.07,270.29,8868871
2023-10-24,AAPL,Technology,270.29,275.66,269.89,275.37,4779643
2023-10-25,AAPL,Technology,275.37,280.11,270.24,270.79,7376697
2023-10-26,AAPL,Technology,270.79,275.54,266.25,275.47,18925743
2023-10-27,AAPL,Technology,275.47,276.64,274.39,276.32,4169806
2023-10-30,AAPL,Technology,276.32,279.55,276.29,277.27,23860366
2023-10-31,AAPL,Technology,277.27,278.1,272.15,272.8,13448561
2023-11-01,AAPL,Technology,272.8,273.84,272.44,273.59,4827081
2023-11-02,AAPL,Technology,273.59,279.72,271.91,279.69,5107302
2023-11-03,AAPL,Technology,279.69,285.86,279.21,284.04,20600427
2023-11-06,AAPL,Technology,284.04,286.01,276.52,277.33,3349799
2023-11-07,AAPL,Technology,277.33,279.79,276.93,278.07,8128306
2023-11-08,AAPL,Technology,278.07,284.52,274.61,283.06,5338136
2023-11-09,AAPL,Technology,283.06,291.73,282.2,287.74,15757080
2023-11-10,AAPL,Technology,287.74,289.39,284.57,286.22,15961012
2023-11-13,AAPL,Technology,286.22,287.37,284.8,287.27,10685848
2023-11-14,AAPL,Technology,287.27,287.72,283.31,283.83,23583063
2023-11-15,AAPL,Technology,283.83,293.07,279.97,286.65,8095115
2023-11-16,AAPL,Technology,286.65,291.58,285.49,288.06,7276778
2023-11-17,AAPL,Technology,288.06,295.43,286.39,292.53,11468411
2023-11-20,AAPL,Technology,292.53,296.11,292.51,293.75,4895226
2023-11-21,AAPL,Technology,293.75,297.59,279.32,282.92,7970905
2023-11-22,AAPL,Technology,282.92,289.03,282.3,286.23,16605742
2023-11-23,AAPL,Technology,286.23,290.33,281.93,288.74,9467528
2023-11-24,AAPL,Technology,288.74,293.08,279.66,286.8,5105494
2023-11-27,AAPL,Technology,286.8,289.62,285.34,287.71,13541748
2023-11-28,AAPL,Technology,287.71,292.09,287.45,291.7,4957905
2023-11-29,AAPL,Technology,291.7,292.19,284.89,286.12,8610473
2023-11-30,AAPL,Technology,286.12,290.08,280.87,288.89,9196677
2023-12-01,AAPL,Technology,288.89,289.61,287.43,289.25,6967715
2023-12-04,AAPL,Technology,289.25,294.16,289.02,291.97,14514898
2023-12-05,AAPL,Technology,291.97,293.45,291.14,292.19,8418702
2023-12-06,AAPL,Technology,292.19,292.74,280.44,281.98,3968905
2023-12-07,AAPL,Technology,281.98,288.45,274.61,276.55,3404192
2023-12-08,AAPL,Technology,276.55,282.01,274.5,280.87,6930388
2023-12-11,AAPL,Technology,280.87,284.94,278.5,280.62,10433391
2023-12-12,AAPL,Technology,280.62,281.93,279.73,281.79,14857824
2023-12-13,AAPL,Technology,281.79,287.33,272.91,277.27,5139405
2023-12-14,AAPL,Technology,277.27,278.36,273.89,276.88,4813905
2023-12-15,AAPL,Technology,276.88,280.94,274.37,275.33,14934099
2023-12-18,AAPL,Technology,275.33,283.01,273.94,281.56,18027125
2023-12-19,AAPL,Technology,281.56,287.02,280.3,286.13,13756884
2023-12-20,AAPL,Technology,286.13,287.2,279.88,280.87,2811980
2023-12-21,AAPL,Technology,280.87,285.07,278.13,284.7,13142985
2023-12-22,AAPL,Technology,284.7,287.77,284.59,286.23,16602267
2023-12-25,AAPL,Technology,286.23,287.6,280.47,283.97,17418096
2023-12-26,AAPL,Technology,283.97,287.76,280.59,287.14,14202842
2023-12-27,AAPL,Technology,287.14,297.76,286.24,294.07,17782313
2023-12-28,AAPL,Technology,294.07,301.98,287.38,299.02,6643199
2023-12-29,AAPL,Technology,299.02,315.38,294.76,313.22,12595927
2024-01-01,AAPL,Technology,313.22,318.04,312.91,315.77,3943311
2024-01-02,AAPL,Technology,315.77,317.14,314.09,315.39,15526990
2024-01-03,AAPL,Technology,315.39,325.24,311.32,318.49,23224510
2024-01-04,AAPL,Technology,318.49,321.82,312.72,313.37,8649904
2024-01-05,AAPL,Technology,313.37,319.03,310.07,318.08,9480864
2024-01-08,AAPL,Technology,318.08,320.47,311.34,315.2,3521875
2024-01-09,AAPL,Technology,315.2,319.69,312.46,319.49,6610510
2024-01-10,AAPL,Technology,319.49,326.95,317.8,326.71,7165528
2024-01-11,AAPL,Technology,326.71,330.5,324.25,329.66,13740320
2024-01-12,AAPL,Technology,329.66,335.6,326.68,334.38,5952629
2024-01-15,AAPL,Technology,334.38,335.25,329.3,334.22,10128194
2024-01-16,AAPL,Technology,334.22,337.25,324.46,328.08,12248342
2024-01-17,AAPL,Technology,328.08,341.33,325.8,338.17,9201410
2024-01-18,AAPL,Technology,338.17,340.62,330.83,335.47,9543103
2024-01-19,AAPL,Technology,335.47,338.76,333.12,333.43,5539182
2024-01-22,AAPL,Technology,333.43,346.13,328.97,344.55,3017327
2024-01-23,AAPL,Technology,344.55,359.2,342.08,358.15,7779891
2024-01-24,AAPL,Technology,358.15,360.34,356.23,358.06,13878133
2024-01-25,AAPL,Technology,358.06,368.0,355.05,367.12,6773029
2024-01-26,AAPL,Technology,367.12,371.09,366.73,368.75,8928386
2024-01-29,AAPL,Technology,368.75,375.77,365.35,373.15,18207574
2024-01-30,AAPL,Technology,373.15,382.86,369.27,382.15,5444322
2024-01-31,AAPL,Technology,382.15,383.9,378.66,383.77,4703834
2024-02-01,AAPL,Technology,383.77,386.07,375.73,380.81,27263312
2024-02-02,AAPL,Technology,380.81,400.89,377.55,393.14,7590446
2024-02-05,AAPL,Technology,393.14,400.42,381.59,383.86,6301247
2024-02-06,AAPL,Technology,383.86,388.19,379.77,380.3,8837620
2024-02-07,AAPL,Technology,380.3,385.03,376.62,383.58,6101607
2024-02-08,AAPL,Technology,383.58,386.01,382.05,385.63,4014610
2024-02-09,AAPL,Technology,385.63,397.98,383.82,396.56,6811813
2024-02-12,AAPL,Technology,396.56,405.17,395.56,401.71,7517397
2024-02-13,AAPL,Technology,401.71,404.25,394.76,403.21,7864624
2024-02-14,AAPL,Technology,403.21,409.02,399.05,403.85,24184793
2024-02-15,AAPL,Technology,403.85,403.87,403.6,403.72,19551944
2024-02-16,AAPL,Technology,403.72,417.33,403.02,415.78,9268944
2024-02-19,AAPL,Technology,415.78,416.83,414.78,416.01,5932894
2024-02-20,AAPL,Technology,416.01,424.62,398.35,404.47,7953062
2024-02-21,AAPL,Technology,404.47,412.48,391.97,408.61,6323031
2024-02-22,AAPL,Technology,408.61,427.6,407.54,427.21,14255067
2024-02-23,AAPL,Technology,427.21,428.94,418.69,421.52,7946922
2024-02-26,AAPL,Technology,421.52,425.37,413.51,413.61,4465107
2024-02-27,AAPL,Technology,413.61,416.14,409.0,411.44,9375947
2024-02-28,AAPL,Technology,411.44,417.49,407.61,407.88,4435799
2024-02-29,AAPL,Technology,407.88,409.12,393.69,395.19,4518214
2024-03-01,AAPL,Technology,395.19,399.13,389.86,391.83,12911509
2024-03-04,AAPL,Technology,391.83,400.22,387.73,397.13,11395905
2024-03-05,AAPL,Technology,397.13,397.43,392.41,395.36,5809400
2024-03-06,AAPL,Technology,395.36,395.97,392.43,394.41,7704510
2024-03-07,AAPL,Technology,394.41,395.2,389.29,392.69,4355135
2024-03-08,AAPL,Technology,392.69,394.66,389.34,390.26,9407049
2024-03-11,AAPL,Technology,390.26,392.99,386.43,386.66,10335220
2024-03-12,AAPL,Technology,386.66,391.24,382.78,389.51,8110554
2024-03-13,AAPL,Technology,389.51,392.61,386.78,390.59,7883475
2024-03-14,AAPL,Technology,390.59,403.26,386.01,399.55,12262617
2024-03-15,AAPL,Technology,399.55,407.77,399.39,405.27,5253055
2024-03-18,AAPL,Technology,405.27,414.38,404.19,408.65,9265814
2024-03-19,AAPL,Technology,408.65,413.36,396.66,402.6,13494982
2024-03-20,AAPL,Technology,402.6,422.07,398.72,414.0,17721163
2024-03-21,AAPL,Technology,414.0,414.25,412.21,413.48,6964452
2024-03-22,AAPL,Technology,413.48,414.18,397.32,404.01,12478978
2024-03-25,AAPL,Technology,404.01,415.19,398.94,414.16,9855887
2024-03-26,AAPL,Technology,414.16,414.61,401.76,406.43,6782847
2024-03-27,AAPL,Technology,406.43,411.78,403.94,407.47,14008027
2024-03-28,AAPL,Technology,407.47,410.39,407.25,408.92,6072933
2024-03-29,AAPL,Technology,408.92,413.44,405.93,406.51,9223314
2024-04-01,AAPL,Technology,406.51,409.97,396.46,398.0,12408240
2024-04-02,AAPL,Technology,398.0,399.71,391.72,393.37,12656013
2024-04-03,AAPL,Technology,393.37,401.97,392.49,394.96,7118185
2024-04-04,AAPL,Technology,394.96,399.17,394.11,394.81,5734934
2024-04-05,AAPL,Technology,394.81,396.95,385.52,391.72,14279755
2024-04-08,AAPL,Technology,391.72,403.25,389.6,399.79,5612092
2024-04-09,AAPL,Technology,399.79,406.08,398.05,404.89,5162469
2024-04-10,AAPL,Technology,404.89,405.26,399.26,403.4,6510460
2024-04-11,AAPL,Technology,403.4,404.48,401.74,404.42,9158618
2024-04-12,AAPL,Technology,404.42,405.51,393.67,397.04,24059857
2024-04-15,AAPL,Technology,397.04,402.78,396.1,398.62,10355841
2024-04-16,AAPL,Technology,398.62,401.38,390.36,390.84,19340568
2024-04-17,AAPL,Technology,390.84,394.26,390.47,393.31,6834854
2024-04-18,AAPL,Technology,393.31,399.54,386.65,387.57,8829107
2024-04-19,AAPL,Technology,387.57,395.86,384.77,392.47,28013909
2024-04-22,AAPL,Technology,392.47,394.14,391.7,393.34,10985723
2024-04-23,AAPL,Technology,393.34,404.22,391.77,402.68,3271498
2024-04-24,AAPL,Technology,402.68,404.89,398.0,399.73,6738281
2024-04-25,AAPL,Technology,399.73,403.36,395.04,398.22,9254705
2024-04-26,AAPL,Technology,398.22,399.72,396.09,397.43,5683001
2024-04-29,AAPL,Technology,397.43,397.9,394.44,395.08,19557302
2024-04-30,AAPL,Technology,395.08,395.09,376.84,376.87,12006902
2024-05-01,AAPL,Technology,376.87,381.77,375.41,381.76,10116942
2024-05-02,AAPL,Technology,381.76,387.2,373.47,385.69,9608970
2024-05-03,AAPL,Technology,385.69,385.93,385.04,385.33,9738561
2024-05-06,AAPL,Technology,385.33,387.89,375.53,377.66,4594035
2024-05-07,AAPL,Technology,377.66,380.4,368.14,368.51,4502761
2024-05-08,AAPL,Technology,368.51,374.43,363.16,373.74,4978604
2024-05-09,AAPL,Technology,373.74,375.92,371.27,373.16,15947382
2024-05-10,AAPL,Technology,373.16,374.04,367.29,368.68,21550217
2024-05-13,AAPL,Technology,368.68,370.99,365.05,370.91,13373161
2024-05-14,AAPL,Technology,370.91,373.35,366.61,368.33,11848451
2024-05-15,AAPL,Technology,368.33,375.53,366.77,371.27,16268593
2024-05-16,AAPL,Technology,371.27,372.93,367.18,368.16,9262945
2024-05-17,AAPL,Technology,368.16,373.58,365.29,365.98,13556965
2024-05-20,AAPL,Technology,365.98,369.15,361.54,362.1,8303879
2024-05-21,AAPL,Technology,362.1,365.62,360.18,364.41,20383612
2024-05-22,AAPL,Technology,364.41,373.28,363.96,371.47,23298486
2024-05-23,AAPL,Technology,371.47,371.95,365.22,369.67,5303708
2024-05-24,AAPL,Technology,369.67,372.54,356.67,365.92,11004593
2024-05-27,AAPL,Technology,365.92,369.37,365.29,367.95,4344793
2024-05-28,AAPL,Technology,367.95,368.69,355.54,360.49,8305904
2024-05-29,AAPL,Technology,360.49,365.09,351.4,352.72,15095980
2024-05-30,AAPL,Technology,352.72,356.09,349.51,355.73,5089935
2024-05-31,AAPL,Technology,355.73,360.88,348.31,353.06,8173759
2024-06-03,AAPL,Technology,353.06,356.72,345.92,350.13,9837892
2024-06-04,AAPL,Technology,350.13,354.99,349.34,354.37,10642399
2024-06-05,AAPL,Technology,354.37,367.66,354.2,365.45,15594289
2024-06-06,AAPL,Technology,365.45,367.94,364.12,366.98,10417315
2024-06-07,AAPL,Technology,366.98,371.91,364.43,367.16,3084547
2024-06-10,AAPL,Technology,367.16,367.32,359.31,363.91,8630177
2024-06-11,AAPL,Technology,363.91,375.68,363.54,374.85,4866528
2024-06-12,AAPL,Technology,374.85,377.85,372.34,377.45,3740151
2024-06-13,AAPL,Technology,377.45,377.55,372.35,375.01,7061833
2024-06-14,AAPL,Technology,375.01,376.52,374.4,374.85,8741795
2024-06-17,AAPL,Technology,374.85,385.41,370.49,382.2,7809234
2024-06-18,AAPL,Technology,382.2,383.51,370.4,370.98,6749917
2024-06-19,AAPL,Technology,370.98,373.96,369.82,373.11,7885633
2024-06-20,AAPL,Technology,373.11,379.98,368.64,379.51,8258516
2024-06-21,AAPL,Technology,379.51,390.51,377.65,383.81,5074325
2024-06-24,AAPL,Technology,383.81,389.18,382.86,385.83,13586347
2024-06-25,AAPL,Technology,385.83,387.82,384.66,385.47,9475405
2024-06-26,AAPL,Technology,385.47,399.21,379.38,395.33,12172885
2024-06-27,AAPL,Technology,395.33,396.9,384.27,388.29,11397981
2024-06-28,AAPL,Technology,388.29,393.19,387.7,388.56,14334949
2024-07-01,AAPL,Technology,388.56,392.01,386.91,391.43,8912606
2024-07-02,AAPL,Technology,391.43,398.81,390.56,398.45,5193653
2024-07-03,AAPL,Technology,398.45,403.41,394.74,397.67,11992695
2024-07-04,AAPL,Technology,397.67,403.37,391.59,392.67,11918555
2024-07-05,AAPL,Technology,392.67,394.76,391.14,394.26,9304749
2024-07-08,AAPL,Technology,394.26,405.6,393.34,402.1,5826776
2024-07-09,AAPL,Technology,402.1,405.66,397.88,400.3,6517715
2024-07-10,AAPL,Technology,400.3,407.61,398.55,405.53,8220535
2024-07-11,AAPL,Technology,405.53,411.88,397.51,400.98,4855849
2024-07-12,AAPL,Technology,400.98,403.2,384.0,390.77,17360647
2024-07-15,AAPL,Technology,390.77,398.37,390.26,395.98,7316692
2024-07-16,AAPL,Technology,395.98,397.4,387.35,388.38,11222812
2024-07-17,AAPL,Technology,388.38,393.86,384.99,385.99,6264448
2024-07-18,AAPL,Technology,385.99,393.27,384.24,389.44,6385176
2024-07-19,AAPL,Technology,389.44,391.41,383.72,390.56,6196249
2024-07-22,AAPL,Technology,390.56,398.16,387.77,396.21,7712292
2024-07-23,AAPL,Technology,396.21,399.42,389.66,390.57,12937791
2024-07-24,AAPL,Technology,390.57,391.54,380.48,382.76,5631079
2024-07-25,AAPL,Technology,382.76,387.88,377.98,386.36,4472807
2024-07-26,AAPL,Technology,386.36,387.61,377.12,381.55,7088700
2024-07-29,AAPL,Technology,381.55,386.98,378.4,383.48,8288793
2024-07-30,AAPL,Technology,383.48,388.21,381.25,385.66,9210736
2024-07-31,AAPL,Technology,385.66,391.76,384.88,388.5,10931414
2024-08-01,AAPL,Technology,388.5,390.79,383.5,385.06,10372320
2024-08-02,AAPL,Technology,385.06,385.68,382.27,383.16,17731736
2024-08-05,AAPL,Technology,383.16,384.69,382.95,384.15,13956404
2024-08-06,AAPL,Technology,384.15,393.46,383.09,389.78,4545700
2024-08-07,AAPL,Technology,389.78,390.99,383.04,384.39,10579448
2024-08-08,AAPL,Technology,384.39,389.13,381.06,382.43,18291992
2024-08-09,AAPL,Technology,382.43,384.26,379.17,380.67,5872693
2024-08-12,AAPL,Technology,380.67,395.46,379.68,393.11,7415602
2024-08-13,AAPL,Technology,393.11,405.98,385.93,399.61,8005325
2024-08-14,AAPL,Technology,399.61,404.81,398.51,401.34,12706772
2024-08-15,AAPL,Technology,401.34,401.81,398.63,400.33,6252788
2024-08-16,AAPL,Technology,400.33,404.15,398.54,400.35,13692268
2024-08-19,AAPL,Technology,400.35,400.84,397.15,397.19,6977530
2024-08-20,AAPL,Technology,397.19,398.72,390.49,396.13,7167445
2024-08-21,AAPL,Technology,396.13,406.19,394.01,401.71,5720888
2024-08-22,AAPL,Technology,401.71,408.79,399.83,405.76,4967436
2024-08-23,AAPL,Technology,405.76,407.26,395.11,397.94,6738724
2024-08-26,AAPL,Technology,397.94,403.26,396.84,401.35,13669587
2024-08-27,AAPL,Technology,401.35,404.83,400.25,401.17,11056995
2024-08-28,AAPL,Technology,401.17,405.6,399.59,405.2,3214452
2024-08-29,AAPL,Technology,405.2,408.12,402.28,404.7,9914022
2024-08-30,AAPL,Technology,404.7,406.23,400.02,402.58,4670318
2024-09-02,AAPL,Technology,402.58,407.63,399.0,407.03,17164175
2024-09-03,AAPL,Technology,407.03,414.41,404.47,410.18,5189624
2024-09-04,AAPL,Technology,410.18,413.2,397.11,398.9,10857742
2024-09-05,AAPL,Technology,398.9,401.58,392.85,399.48,8263492
2024-09-06,AAPL,Technology,399.48,403.72,393.97,402.47,20243478
2024-09-09,AAPL,Technology,402.47,405.4,395.77,403.1,5568032
2024-09-10,AAPL,Technology,403.1,411.38,400.3,409.81,5875924
2024-09-11,AAPL,Technology,409.81,416.33,408.61,415.71,9853124
2024-09-12,AAPL,Technology,415.71,417.5,414.51,417.1,17247637
2024-09-13,AAPL,Technology,417.1,423.43,414.72,415.13,19566996
2024-09-16,AAPL,Technology,415.13,421.2,412.11,418.62,9010878
2024-09-17,AAPL,Technology,418.62,421.94,417.21,419.06,8667613
2024-09-18,AAPL,Technology,419.06,420.85,415.96,416.07,6224727
2024-09-19,AAPL,Technology,416.07,417.63,401.42,407.17,7529401
2024-09-20,AAPL,Technology,407.17,407.2,401.11,402.77,6137133
2024-09-23,AAPL,Technology,402.77,404.63,401.9,404.36,4511662
2024-09-24,AAPL,Technology,404.36,413.74,402.78,409.45,10436270
2024-09-25,AAPL,Technology,409.45,410.7,407.47,409.76,17286655
2024-09-26,AAPL,Technology,409.76,425.98,409.66,422.17,22670578
