MatchID,PlayerID,PlayerName,Team,Position,Goals,Assists,Tackles,PassAccuracy,MinutesPlayed,Rating
MCH-0934,PLR-044,Player 8,Titans,Midfielder,0,1,2,86.9,60,6.5
MCH-1499,PLR-046,Player 10,Strikers,Forward,0,1,1,70.8,45,7.5
MCH-1674,PLR-040,Player 4,Phoenix FC,Defender,0,0,5,83.0,90,7.3
MCH-1067,PLR-043,Player 7,Centurions,Midfielder,0,1,5,79.9,15,7.1
MCH-0414,PLR-043,Player 7,Centurions,Midfielder,0,0,5,84.0,90,5.9
MCH-1459,PLR-046,Player 10,Strikers,Forward,1,0,1,66.8,90,7.5
MCH-0832,PLR-035,Ben Chilwell,Centurions,Midfielder,1,0,5,77.3,90,8.8
MCH-0872,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,71.0,90,7.6
MCH-1084,PLR-043,Player 7,Centurions,Midfielder,1,0,1,74.2,90,7.8
MCH-0642,PLR-024,Jamal Musiala,Strikers,Midfielder,1,0,3,78.5,90,7.3
MCH-1929,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,3,72.7,90,6.9
MCH-1970,PLR-016,Martin Odegaard,Vipers,Midfielder,1,0,4,67.2,60,7.1
MCH-0806,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,74.8,90,5.2
MCH-1649,PLR-050,Player 14,Vipers,Midfielder,0,0,4,79.8,90,5.6
MCH-1491,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,65.8,90,6.7
MCH-1345,PLR-047,Player 11,Strikers,Defender,0,0,9,77.9,90,6.3
MCH-0685,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,71.6,90,6.6
MCH-1962,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,2,85.0,75,7.4
MCH-0785,PLR-040,Player 4,Phoenix FC,Defender,0,0,4,88.4,90,7.6
MCH-0955,PLR-049,Player 13,Phoenix FC,Defender,0,0,6,91.4,90,6.8
MCH-1375,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,2,81.2,90,7.3
MCH-1739,PLR-024,Jamal Musiala,Strikers,Midfielder,0,1,4,86.9,90,7.6
MCH-0387,PLR-015,Bukayo Saka,Titans,Defender,0,1,7,88.7,90,7.8
MCH-0630,PLR-035,Ben Chilwell,Centurions,Midfielder,0,1,3,94.2,90,7.9
MCH-0646,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,3,75.6,90,6.5
MCH-1605,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,4,78.3,15,7.1
MCH-1793,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,70.8,90,5.9
MCH-1727,PLR-045,Player 9,Ironclads,Midfielder,0,0,4,87.0,90,5.9
MCH-1324,PLR-023,Gavi,Centurions,Midfielder,0,0,2,86.2,90,6.6
MCH-1110,PLR-026,Declan Rice,Wizards,Midfielder,0,1,4,82.0,90,7.9
MCH-1660,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,72.4,90,5.6
MCH-0261,PLR-031,Casemiro,Phoenix FC,Midfielder,0,1,3,77.0,60,7.7
MCH-0650,PLR-010,Virgil van Dijk,Thunderbolts,Forward,2,0,1,67.3,75,8.9
MCH-1894,PLR-016,Martin Odegaard,Vipers,Midfielder,0,2,2,84.0,90,7.5
MCH-1583,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,69.5,90,7.1
MCH-1908,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,61.7,90,6.5
MCH-1966,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,2,91.2,90,6.4
MCH-1931,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,83.6,90,6.8
MCH-0200,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,3,66.7,90,6.1
MCH-0429,PLR-030,Ederson,Vipers,Midfielder,0,0,2,83.3,90,6.7
MCH-0445,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,4,77.8,15,6.8
MCH-1883,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,1,1,4,87.7,90,8.4
MCH-1041,PLR-026,Declan Rice,Wizards,Midfielder,1,0,4,67.3,90,7.2
MCH-0198,PLR-020,Rodri,Strikers,Midfielder,0,1,3,72.8,90,9.1
MCH-0984,PLR-001,Lionel Messi,Phoenix FC,Forward,1,0,2,93.5,90,7.3
MCH-1775,PLR-034,Reece James,Ironclads,Forward,2,0,1,80.6,90,9.8
MCH-1292,PLR-022,Pedri,Gladiators,Defender,0,0,7,86.0,90,7.1
MCH-0612,PLR-039,Player 3,Vipers,Midfielder,0,0,5,91.9,90,6.7
MCH-0986,PLR-030,Ederson,Vipers,Midfielder,1,0,3,68.1,90,8.7
MCH-1506,PLR-050,Player 14,Vipers,Midfielder,0,0,2,75.6,90,5.7
MCH-1050,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,54.0,90,6.2
MCH-0623,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,55.7,90,6.4
MCH-1964,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,2,79.1,90,6.9
MCH-0696,PLR-050,Player 14,Vipers,Midfielder,0,0,5,82.6,90,5.4
MCH-1666,PLR-042,Player 6,Titans,Midfielder,0,0,3,83.6,45,7.4
MCH-1162,PLR-014,Son Heung-min,Titans,Defender,0,0,3,82.2,75,6.2
MCH-0990,PLR-002,Cristiano Ronaldo,Titans,Forward,2,2,0,71.6,15,9.4
MCH-0748,PLR-037,Player 1,Strikers,Defender,0,0,4,70.1,90,7.0
MCH-1163,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,55.2,90,6.7
MCH-1579,PLR-009,Luka Modric,Ironclads,Midfielder,0,2,2,69.5,90,8.0
MCH-1825,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,50.6,90,7.7
MCH-0344,PLR-038,Player 2,Ironclads,Defender,0,0,8,91.9,90,7.6
MCH-0749,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,1,0,4,85.3,90,7.5
MCH-0127,PLR-009,Luka Modric,Ironclads,Midfielder,1,1,1,67.1,45,7.9
MCH-1945,PLR-015,Bukayo Saka,Titans,Defender,0,0,9,67.4,90,7.4
MCH-0167,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,58.0,90,6.4
MCH-1205,PLR-017,Antoine Griezmann,Centurions,Midfielder,1,0,4,77.4,45,6.7
MCH-0861,PLR-022,Pedri,Gladiators,Defender,0,0,4,86.6,90,6.5
MCH-1445,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,5,87.5,90,7.3
MCH-1993,PLR-044,Player 8,Titans,Midfielder,0,0,4,82.0,90,6.6
MCH-0175,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,1,94.5,75,6.1
MCH-0951,PLR-006,Mohamed Salah,Centurions,Midfielder,2,1,3,87.8,15,10.0
MCH-1764,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,2,71.4,45,6.4
MCH-0491,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,71.3,90,6.6
MCH-0639,PLR-010,Virgil van Dijk,Thunderbolts,Forward,2,0,2,84.7,90,9.0
MCH-0644,PLR-040,Player 4,Phoenix FC,Defender,0,0,9,83.4,90,7.0
MCH-0735,PLR-001,Lionel Messi,Phoenix FC,Forward,2,1,2,82.2,90,10.0
MCH-1076,PLR-038,Player 2,Ironclads,Defender,0,0,6,73.5,15,7.7
MCH-1996,PLR-047,Player 11,Strikers,Defender,0,0,7,73.5,90,7.6
MCH-1805,PLR-043,Player 7,Centurions,Midfielder,1,0,3,82.9,60,7.4
MCH-1197,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,61.3,90,6.9
MCH-1105,PLR-032,Raphael Varane,Titans,Defender,0,0,3,68.1,90,6.3
MCH-0381,PLR-027,Jack Grealish,Wizards,Defender,0,1,7,90.7,90,8.3
MCH-0671,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,1,81.3,90,6.0
MCH-1032,PLR-049,Player 13,Phoenix FC,Defender,0,0,8,88.3,90,7.5
MCH-0507,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,5,79.9,90,7.5
MCH-1575,PLR-011,Neymar Jr,Phoenix FC,Defender,0,1,6,77.3,90,8.5
MCH-0411,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,61.0,60,6.5
MCH-1808,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,2,81.7,90,6.0
MCH-0801,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,2,77.8,15,5.9
MCH-0883,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,1,92.6,45,7.0
MCH-1937,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,53.9,45,6.1
MCH-1144,PLR-048,Player 12,Phoenix FC,Midfielder,0,1,4,70.1,90,6.8
MCH-0611,PLR-030,Ederson,Vipers,Midfielder,0,0,2,77.2,90,7.4
MCH-0155,PLR-022,Pedri,Gladiators,Defender,0,0,7,80.0,90,7.3
MCH-0802,PLR-034,Reece James,Ironclads,Forward,0,0,1,79.4,90,6.9
MCH-1388,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,0,75.3,90,7.2
MCH-1474,PLR-032,Raphael Varane,Titans,Defender,0,0,5,94.8,90,6.5
MCH-0062,PLR-009,Luka Modric,Ironclads,Midfielder,1,0,1,78.4,75,7.5
MCH-0219,PLR-014,Son Heung-min,Titans,Defender,0,0,8,80.6,90,7.8
MCH-1687,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,50.9,90,6.4
MCH-0609,PLR-002,Cristiano Ronaldo,Titans,Forward,1,1,0,88.5,90,8.4
MCH-1289,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,9,74.9,90,8.4
MCH-0252,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,9,84.3,90,7.9
MCH-1062,PLR-043,Player 7,Centurions,Midfielder,0,0,3,92.2,90,8.0
MCH-1384,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,9,86.0,75,7.5
MCH-0892,PLR-010,Virgil van Dijk,Thunderbolts,Forward,1,0,0,89.4,90,7.5
MCH-1990,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,54.3,90,6.5
MCH-0528,PLR-030,Ederson,Vipers,Midfielder,0,1,3,90.4,45,8.5
MCH-1494,PLR-045,Player 9,Ironclads,Midfielder,0,2,1,82.5,90,8.3
MCH-0840,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,66.4,15,7.1
MCH-1915,PLR-031,Casemiro,Phoenix FC,Midfielder,0,1,1,85.3,75,6.6
MCH-0098,PLR-023,Gavi,Centurions,Midfielder,0,0,2,65.2,15,6.4
MCH-0669,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,51.5,90,6.5
MCH-1152,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,3,93.5,90,6.9
MCH-1543,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,66.9,90,6.1
MCH-0952,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,5,84.3,90,7.4
MCH-1120,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,2,93.3,90,6.8
MCH-0638,PLR-039,Player 3,Vipers,Midfielder,0,0,4,67.0,90,6.5
MCH-0814,PLR-008,Robert Lewandowski,Gladiators,Forward,1,0,1,69.9,90,7.7
MCH-0708,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,2,88.9,90,7.6
MCH-1683,PLR-040,Player 4,Phoenix FC,Defender,0,0,7,73.8,90,7.2
MCH-0177,PLR-027,Jack Grealish,Wizards,Defender,0,0,7,72.1,90,7.3
MCH-1940,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,74.4,15,7.2
MCH-0400,PLR-042,Player 6,Titans,Midfielder,0,2,1,93.9,90,8.6
MCH-0231,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,5,68.2,90,7.4
MCH-0507,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,54.8,90,6.4
MCH-0203,PLR-009,Luka Modric,Ironclads,Midfielder,1,0,1,77.3,90,9.0
MCH-1278,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,1,4,87.3,90,6.9
MCH-1271,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,5,85.2,90,6.9
MCH-0183,PLR-050,Player 14,Vipers,Midfielder,0,0,4,91.4,90,5.2
MCH-1120,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,4,87.9,90,6.9
MCH-1994,PLR-043,Player 7,Centurions,Midfielder,0,0,4,66.9,90,5.8
MCH-0790,PLR-015,Bukayo Saka,Titans,Defender,0,0,7,80.2,90,7.5
MCH-0815,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,4,85.8,90,6.7
MCH-1332,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,69.4,90,6.2
MCH-0526,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,64.1,90,6.4
MCH-0604,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,5,82.0,90,7.2
MCH-1745,PLR-045,Player 9,Ironclads,Midfielder,1,0,5,80.5,90,8.0
MCH-1839,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,0,73.1,90,7.2
MCH-0146,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,3,70.0,90,5.7
MCH-1831,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,3,86.3,75,6.1
MCH-1201,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,1,93.1,90,6.8
MCH-0616,PLR-023,Gavi,Centurions,Midfielder,0,0,1,83.4,60,7.9
MCH-1523,PLR-027,Jack Grealish,Wizards,Defender,0,0,5,66.6,90,7.1
MCH-0639,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,1,2,93.7,90,7.1
MCH-0006,PLR-032,Raphael Varane,Titans,Defender,0,0,5,85.6,90,7.0
MCH-1291,PLR-035,Ben Chilwell,Centurions,Midfielder,0,1,4,74.3,75,6.3
MCH-0822,PLR-017,Antoine Griezmann,Centurions,Midfielder,1,1,4,78.7,90,8.3
MCH-0761,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,5,80.6,75,7.3
MCH-0874,PLR-026,Declan Rice,Wizards,Midfielder,0,0,2,69.6,90,6.9
MCH-1950,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,5,71.4,90,7.2
MCH-0694,PLR-043,Player 7,Centurions,Midfielder,0,0,1,83.6,90,6.4
MCH-0768,PLR-042,Player 6,Titans,Midfielder,1,0,4,84.9,75,7.8
MCH-0313,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,63.4,90,6.0
MCH-1357,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,72.6,90,7.3
MCH-0465,PLR-042,Player 6,Titans,Midfielder,2,0,1,71.0,45,9.1
MCH-0940,PLR-039,Player 3,Vipers,Midfielder,0,1,4,77.6,90,7.7
MCH-0798,PLR-015,Bukayo Saka,Titans,Defender,0,0,9,77.1,90,6.7
MCH-1567,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,53.7,90,6.8
MCH-0508,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,4,80.3,75,6.8
MCH-0909,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,1,76.2,90,6.3
MCH-1462,PLR-022,Pedri,Gladiators,Defender,0,0,7,73.8,90,8.1
MCH-1089,PLR-038,Player 2,Ironclads,Defender,0,0,6,91.2,90,6.7
MCH-1595,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,51.3,90,7.3
MCH-0590,PLR-015,Bukayo Saka,Titans,Defender,1,0,7,94.9,45,8.5
MCH-0011,PLR-014,Son Heung-min,Titans,Defender,0,0,4,78.2,90,6.3
MCH-1436,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,5,74.2,75,6.5
MCH-1486,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,9,85.8,90,7.2
MCH-1219,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,62.0,60,7.4
MCH-1578,PLR-047,Player 11,Strikers,Defender,0,0,9,77.5,90,7.1
MCH-1785,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,3,88.5,15,6.6
MCH-0346,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,1,82.1,90,6.7
MCH-1709,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,72.8,90,6.4
MCH-1535,PLR-026,Declan Rice,Wizards,Midfielder,0,2,5,88.0,90,8.0
MCH-1017,PLR-047,Player 11,Strikers,Defender,0,0,4,88.8,45,7.2
MCH-0270,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,2,71.3,90,6.2
MCH-0835,PLR-047,Player 11,Strikers,Defender,0,1,3,89.1,90,8.7
MCH-1099,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,2,90.9,90,6.1
MCH-0304,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,50.8,90,6.9
MCH-1000,PLR-040,Player 4,Phoenix FC,Defender,0,0,9,94.9,90,6.6
MCH-1843,PLR-038,Player 2,Ironclads,Defender,0,0,4,75.6,45,7.9
MCH-0162,PLR-040,Player 4,Phoenix FC,Defender,0,0,9,80.7,90,6.7
MCH-1530,PLR-048,Player 12,Phoenix FC,Midfielder,1,0,5,89.2,90,7.6
MCH-0287,PLR-001,Lionel Messi,Phoenix FC,Forward,2,0,1,70.1,90,8.2
MCH-0209,PLR-045,Player 9,Ironclads,Midfielder,1,0,5,74.4,15,8.4
MCH-0489,PLR-026,Declan Rice,Wizards,Midfielder,0,0,2,94.2,15,6.4
MCH-0097,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,60.8,60,6.9
MCH-0785,PLR-023,Gavi,Centurions,Midfielder,0,1,1,82.3,90,6.6
MCH-1717,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,67.3,90,7.1
MCH-0150,PLR-046,Player 10,Strikers,Forward,0,0,0,79.4,90,5.8
MCH-0449,PLR-022,Pedri,Gladiators,Defender,0,0,6,67.4,45,7.7
MCH-1383,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,6,82.5,90,6.8
MCH-1153,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,4,84.3,15,6.9
MCH-1437,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,2,94.6,15,7.1
MCH-1440,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,61.2,75,6.9
MCH-0804,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,1,69.1,90,6.6
MCH-1491,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,5,67.4,15,6.6
MCH-1369,PLR-025,Harry Maguire,Centurions,Midfielder,0,1,3,85.4,90,7.9
MCH-0131,PLR-030,Ederson,Vipers,Midfielder,0,0,1,74.6,90,6.0
MCH-1423,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,2,67.8,90,7.3
MCH-0490,PLR-006,Mohamed Salah,Centurions,Midfielder,0,1,1,67.1,15,7.2
MCH-1044,PLR-022,Pedri,Gladiators,Defender,0,0,5,94.3,90,7.4
MCH-1539,PLR-022,Pedri,Gladiators,Defender,0,0,8,84.0,60,7.2
MCH-0838,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,4,71.9,90,6.8
MCH-0265,PLR-042,Player 6,Titans,Midfielder,0,0,4,73.5,90,7.1
MCH-1251,PLR-042,Player 6,Titans,Midfielder,1,0,5,71.2,75,7.2
MCH-1488,PLR-037,Player 1,Strikers,Defender,0,0,6,68.0,90,6.7
MCH-1872,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,61.2,60,6.9
MCH-1702,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,1,4,86.2,90,7.3
MCH-0103,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,65.6,90,7.3
MCH-0825,PLR-043,Player 7,Centurions,Midfielder,1,1,2,86.9,90,8.9
MCH-0102,PLR-028,Trent Alexander-Arnold,Strikers,Defender,1,0,8,76.8,90,10.0
MCH-0882,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,67.1,90,6.4
MCH-0537,PLR-046,Player 10,Strikers,Forward,1,1,0,81.0,90,9.1
MCH-1021,PLR-047,Player 11,Strikers,Defender,0,0,4,93.3,90,6.7
MCH-1583,PLR-050,Player 14,Vipers,Midfielder,0,1,2,66.4,90,7.8
MCH-0901,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,73.0,90,7.1
MCH-0263,PLR-002,Cristiano Ronaldo,Titans,Forward,1,0,0,84.0,90,9.0
MCH-1758,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,4,84.3,90,6.3
MCH-0232,PLR-015,Bukayo Saka,Titans,Defender,0,0,3,67.5,90,6.5
MCH-1514,PLR-050,Player 14,Vipers,Midfielder,0,1,2,89.6,90,7.4
MCH-0073,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,74.7,90,7.7
MCH-1906,PLR-048,Player 12,Phoenix FC,Midfielder,0,1,5,80.8,90,7.0
MCH-0222,PLR-045,Player 9,Ironclads,Midfielder,0,0,1,86.1,90,7.4
MCH-0519,PLR-023,Gavi,Centurions,Midfielder,1,1,4,74.7,90,8.1
MCH-0684,PLR-032,Raphael Varane,Titans,Defender,0,0,6,65.8,45,7.5
MCH-0054,PLR-032,Raphael Varane,Titans,Defender,0,0,7,79.0,90,7.5
MCH-0661,PLR-042,Player 6,Titans,Midfielder,0,1,5,86.5,90,5.9
MCH-1042,PLR-008,Robert Lewandowski,Gladiators,Forward,1,0,0,81.4,90,7.6
MCH-0863,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,60.0,90,6.9
MCH-1404,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,66.5,90,6.0
MCH-1286,PLR-039,Player 3,Vipers,Midfielder,0,0,1,81.7,90,6.9
MCH-0525,PLR-038,Player 2,Ironclads,Defender,0,0,7,79.9,90,7.9
MCH-1548,PLR-024,Jamal Musiala,Strikers,Midfielder,0,1,2,76.9,90,6.8
MCH-1753,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,4,69.5,90,6.4
MCH-0910,PLR-047,Player 11,Strikers,Defender,0,1,6,81.0,90,7.8
MCH-0332,PLR-037,Player 1,Strikers,Defender,0,0,4,81.7,45,7.5
MCH-0894,PLR-042,Player 6,Titans,Midfielder,1,1,4,79.4,90,7.8
MCH-1958,PLR-023,Gavi,Centurions,Midfielder,0,1,1,88.8,90,7.3
MCH-0155,PLR-037,Player 1,Strikers,Defender,0,0,8,90.2,90,6.8
MCH-0419,PLR-014,Son Heung-min,Titans,Defender,0,0,4,77.5,90,6.4
MCH-0727,PLR-043,Player 7,Centurions,Midfielder,0,0,5,79.9,90,5.9
MCH-1612,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,3,65.5,90,6.0
MCH-1662,PLR-009,Luka Modric,Ironclads,Midfielder,2,0,5,71.9,90,9.8
MCH-0983,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,4,82.4,90,7.0
MCH-1442,PLR-039,Player 3,Vipers,Midfielder,1,1,4,82.5,90,9.1
MCH-0260,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,2,83.8,90,6.7
MCH-0320,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,4,70.3,90,6.3
MCH-1884,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,70.7,75,5.8
MCH-0279,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,72.3,90,7.5
MCH-0641,PLR-015,Bukayo Saka,Titans,Defender,0,0,7,71.6,15,7.1
MCH-0362,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,59.0,90,7.2
MCH-1833,PLR-010,Virgil van Dijk,Thunderbolts,Forward,1,0,1,70.3,90,7.2
MCH-1091,PLR-045,Player 9,Ironclads,Midfielder,0,0,4,89.9,90,5.4
MCH-1264,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,86.5,90,8.1
MCH-0327,PLR-046,Player 10,Strikers,Forward,0,1,1,68.3,60,8.1
MCH-0117,PLR-044,Player 8,Titans,Midfielder,0,0,4,67.5,90,5.5
MCH-1597,PLR-009,Luka Modric,Ironclads,Midfielder,1,0,3,76.9,90,8.5
MCH-0357,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,4,92.3,75,6.6
MCH-0586,PLR-027,Jack Grealish,Wizards,Defender,0,0,3,71.1,90,6.6
MCH-1751,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,2,74.1,90,5.5
MCH-1145,PLR-032,Raphael Varane,Titans,Defender,0,0,8,72.2,90,7.9
MCH-1930,PLR-032,Raphael Varane,Titans,Defender,0,0,8,81.7,90,8.3
MCH-0995,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,3,90.9,90,7.1
MCH-1286,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,1,69.4,15,6.5
MCH-0797,PLR-032,Raphael Varane,Titans,Defender,0,0,8,72.5,90,7.4
MCH-1142,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,1,1,86.4,90,7.6
MCH-0121,PLR-046,Player 10,Strikers,Forward,1,0,0,82.2,90,8.4
MCH-1150,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,3,76.5,90,6.3
MCH-1499,PLR-046,Player 10,Strikers,Forward,1,0,2,70.9,90,7.9
MCH-0278,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,73.5,90,4.7
MCH-1452,PLR-049,Player 13,Phoenix FC,Defender,0,0,8,81.4,15,6.4
MCH-0260,PLR-045,Player 9,Ironclads,Midfielder,0,0,4,74.7,90,7.1
MCH-0729,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,6,65.0,45,7.4
MCH-1078,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,55.6,60,7.6
MCH-0333,PLR-010,Virgil van Dijk,Thunderbolts,Forward,1,1,0,93.3,90,7.5
MCH-1932,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,2,66.6,75,6.3
MCH-0428,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,1,4,78.9,90,7.5
MCH-0218,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,4,82.7,90,7.4
MCH-0238,PLR-043,Player 7,Centurions,Midfielder,1,0,3,70.7,90,8.6
MCH-0019,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,74.9,90,7.3
MCH-0241,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,53.9,90,6.2
MCH-1567,PLR-001,Lionel Messi,Phoenix FC,Forward,3,0,1,79.9,90,8.9
MCH-1991,PLR-034,Reece James,Ironclads,Forward,1,0,1,71.1,90,6.1
MCH-0623,PLR-038,Player 2,Ironclads,Defender,0,0,3,84.5,15,7.4
MCH-1719,PLR-027,Jack Grealish,Wizards,Defender,1,0,4,91.0,15,7.8
MCH-1066,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,1,86.3,90,7.8
MCH-1883,PLR-023,Gavi,Centurions,Midfielder,0,1,4,90.6,90,8.2
MCH-0637,PLR-020,Rodri,Strikers,Midfielder,0,0,4,91.9,75,5.6
MCH-1827,PLR-001,Lionel Messi,Phoenix FC,Forward,2,0,0,70.2,90,8.5
MCH-1084,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,57.0,90,5.9
MCH-1965,PLR-049,Player 13,Phoenix FC,Defender,0,1,4,81.9,90,8.3
