CustomerID,Gender,Age,Location,SignupDate,LastPurchaseDate,OrderCount,TotalSpend,FavCategory,AverageRating,Recency,Frequency,Monetary,ChurnRisk
CUST-00243,Female,50,Urban,2024-07-27,2024-10-14,13,21976.75,Beauty,4.8,444,13,21976.75,0
CUST-00244,Female,65,Suburban,2023-08-17,2024-06-02,24,104110.54,Home Decor,3.6,578,24,104110.54,0
CUST-00245,Female,62,Urban,2023-01-18,2024-03-14,27,39400.18,Beauty,4.7,658,27,39400.18,0
CUST-00246,Female,19,Metro,2024-08-02,2025-04-26,24,108171.06,Home Decor,4.3,250,24,108171.06,0
CUST-00247,Female,63,Metro,2024-09-27,2024-12-20,12,16508.61,Apparel,3.7,377,12,16508.61,0
CUST-00248,Female,37,Rural,2024-01-14,2025-06-12,10,154696.49,Electronics,4.9,203,10,154696.49,0
CUST-00249,Female,19,Rural,2024-05-14,2025-02-05,9,140412.05,Electronics,4.0,330,9,140412.05,0
CUST-00250,Female,39,Urban,2024-08-30,2025-02-06,6,31592.15,Home Decor,4.6,329,6,31592.15,0
CUST-00251,Male,22,Metro,2024-08-25,2024-12-17,30,45111.2,Beauty,4.6,380,30,45111.2,0
CUST-00252,Female,21,Metro,2023-04-11,2024-05-19,20,292211.85,Electronics,3.8,592,20,292211.85,0
CUST-00253,Male,30,Urban,2023-07-18,2024-01-26,29,47070.58,Beauty,3.8,706,29,47070.58,0
CUST-00254,Male,65,Suburban,2024-04-27,2025-03-20,13,10301.17,Books,3.4,287,13,10301.17,0
CUST-00255,Female,26,Metro,2024-05-16,2024-05-16,4,7943.24,Apparel,3.8,595,4,7943.24,0
CUST-00256,Female,35,Urban,2024-08-19,2024-10-13,10,8285.31,Books,3.7,445,10,8285.31,0
CUST-00257,Male,50,Metro,2024-07-06,2025-05-31,24,43511.45,Apparel,4.5,215,24,43511.45,0
CUST-00258,Male,41,Suburban,2023-08-07,2023-11-08,5,78932.17,Electronics,4.9,785,5,78932.17,0
CUST-00259,Female,30,Metro,2023-07-24,2024-07-24,21,59348.6,Home Decor,3.5,526,21,59348.6,0
CUST-00260,Male,41,Urban,2024-11-06,2024-11-17,19,14854.77,Books,4.9,410,19,14854.77,0
CUST-00261,Female,23,Metro,2023-10-24,2024-01-01,27,57467.28,Apparel,4.2,731,27,57467.28,0
CUST-00262,Male,55,Metro,2024-06-28,2025-08-17,7,98760.17,Electronics,3.7,137,7,98760.17,0
CUST-00263,Female,27,Metro,2023-10-19,2024-09-26,29,447871.38,Electronics,4.4,462,29,447871.38,0
CUST-00264,Female,31,Metro,2023-10-19,2025-04-27,20,32411.93,Apparel,4.3,249,20,32411.93,0
CUST-00265,Male,44,Metro,2023-08-15,2024-09-25,13,12528.06,Books,4.9,463,13,12528.06,0
CUST-00266,Female,67,Suburban,2024-08-17,2025-09-01,12,21366.84,Apparel,4.5,122,12,21366.84,0
CUST-00267,Male,59,Suburban,2023-10-16,2024-10-10,5,5432.24,Beauty,4.0,448,5,5432.24,0
CUST-00268,Female,30,Metro,2024-08-03,2024-10-05,30,46973.14,Apparel,4.3,453,30,46973.14,0
CUST-00269,Male,64,Rural,2023-10-15,2024-05-06,12,17690.44,Apparel,4.9,605,12,17690.44,0
CUST-00270,Male,52,Suburban,2024-08-10,2025-05-14,20,93555.09,Home Decor,3.6,232,20,93555.09,0
CUST-00271,Female,67,Metro,2023-08-25,2024-11-27,14,175480.73,Electronics,4.8,400,14,175480.73,0
CUST-00272,Female,35,Metro,2024-01-25,2025-05-03,22,14631.28,Books,4.2,243,22,14631.28,0
CUST-00273,Female,66,Suburban,2023-02-05,2023-02-10,28,35876.4,Beauty,4.4,1056,28,35876.4,1
CUST-00274,Female,44,Urban,2024-08-06,2025-05-25,9,26100.08,Apparel,3.7,221,9,26100.08,0
CUST-00275,Female,57,Metro,2023-12-26,2024-07-25,25,462879.53,Electronics,3.5,525,25,462879.53,0
CUST-00276,Male,61,Metro,2023-07-30,2025-05-07,11,29189.83,Home Decor,3.6,239,11,29189.83,0
CUST-00277,Male,22,Urban,2023-01-15,2025-06-21,20,16112.49,Books,4.9,194,20,16112.49,0
CUST-00278,Male,48,Metro,2024-02-26,2025-01-28,11,34055.94,Home Decor,4.3,338,11,34055.94,0
CUST-00279,Male,42,Metro,2023-03-08,2023-08-09,12,7665.54,Books,3.7,876,12,7665.54,1
CUST-00280,Male,29,Suburban,2023-12-27,2025-01-09,23,28148.95,Beauty,4.8,357,23,28148.95,0
CUST-00281,Female,36,Urban,2024-01-04,2024-07-09,8,121633.69,Electronics,3.6,541,8,121633.69,0
CUST-00282,Female,54,Suburban,2024-01-26,2025-11-13,19,12618.45,Books,3.9,49,19,12618.45,0
CUST-00283,Female,27,Metro,2023-03-25,2024-03-03,8,11234.79,Beauty,4.0,669,8,11234.79,0
CUST-00284,Male,36,Urban,2024-08-28,2025-05-18,9,8316.41,Books,4.1,228,9,8316.41,0
CUST-00285,Female,68,Urban,2023-01-16,2025-07-25,23,38767.57,Beauty,3.4,160,23,38767.57,0
CUST-00286,Female,26,Metro,2023-09-10,2024-08-28,32,532667.81,Electronics,4.9,491,32,532667.81,0
CUST-00287,Female,41,Suburban,2024-09-17,2025-08-02,32,26961.14,Books,3.5,152,32,26961.14,0
CUST-00288,Female,48,Urban,2024-10-04,2025-01-04,7,9989.15,Beauty,4.9,362,7,9989.15,0
CUST-00289,Female,40,Metro,2023-05-02,2023-12-08,3,70788.97,Electronics,4.4,755,3,70788.97,0
CUST-00290,Female,60,Urban,2023-10-31,2024-07-15,21,81464.28,Home Decor,4.7,535,21,81464.28,0
CUST-00291,Female,19,Suburban,2023-05-20,2024-01-18,12,6218.62,Books,4.9,714,12,6218.62,1
CUST-00292,Male,55,Urban,2024-07-09,2025-03-24,13,37956.96,Home Decor,4.3,283,13,37956.96,0
CUST-00293,Male,52,Metro,2024-02-24,2024-08-27,39,80825.35,Apparel,3.4,492,39,80825.35,0
CUST-00294,Female,32,Urban,2024-01-27,2024-12-04,10,9291.83,Books,4.6,393,10,9291.83,0
CUST-00295,Female,50,Suburban,2024-04-05,2025-01-04,24,37629.19,Beauty,3.4,362,24,37629.19,0
CUST-00296,Male,44,Metro,2023-10-15,2025-02-26,47,39846.57,Books,4.5,309,47,39846.57,0
CUST-00297,Male,64,Urban,2023-04-18,2024-08-08,27,19174.34,Books,4.5,511,27,19174.34,0
CUST-00298,Female,24,Rural,2024-07-04,2025-10-01,18,15641.56,Books,4.8,92,18,15641.56,0
CUST-00299,Female,42,Metro,2024-01-20,2024-07-21,19,238299.69,Electronics,3.8,529,19,238299.69,0
CUST-00300,Female,27,Suburban,2024-11-17,2025-07-02,20,20660.14,Books,3.9,183,20,20660.14,0
CUST-00301,Male,44,Metro,2023-08-02,2025-04-29,4,63307.45,Electronics,4.2,247,4,63307.45,0
CUST-00302,Female,35,Urban,2023-05-23,2025-12-02,24,83702.56,Home Decor,4.3,30,24,83702.56,0
CUST-00303,Male,34,Metro,2024-08-16,2024-10-12,9,11150.01,Apparel,4.2,446,9,11150.01,0
CUST-00304,Female,58,Suburban,2024-08-18,2025-02-19,12,16773.0,Beauty,4.9,316,12,16773.0,0
CUST-00305,Female,26,Metro,2023-06-29,2024-01-10,21,35875.6,Beauty,3.5,722,21,35875.6,0
CUST-00306,Male,43,Urban,2024-11-20,2025-01-30,16,49475.78,Home Decor,3.4,336,16,49475.78,0
CUST-00307,Male,18,Urban,2023-11-19,2025-10-19,13,16214.99,Beauty,3.6,74,13,16214.99,0
CUST-00308,Male,67,Suburban,2024-06-03,2024-07-02,21,14585.12,Books,4.2,548,21,14585.12,0
CUST-00309,Male,44,Urban,2023-03-30,2024-07-28,14,66330.6,Home Decor,4.2,522,14,66330.6,0
CUST-00310,Male,53,Suburban,2024-01-18,2025-10-10,9,5551.0,Books,5.0,83,9,5551.0,0
CUST-00311,Female,33,Metro,2023-12-23,2024-03-28,27,30255.85,Books,4.7,644,27,30255.85,0
CUST-00312,Female,30,Metro,2024-08-08,2024-10-24,16,25422.96,Beauty,3.8,434,16,25422.96,0
CUST-00313,Female,32,Urban,2023-12-31,2024-06-10,10,15934.15,Apparel,3.6,570,10,15934.15,0
CUST-00314,Male,19,Suburban,2024-03-09,2024-05-23,3,3295.23,Beauty,4.9,588,3,3295.23,0
CUST-00315,Female,50,Urban,2023-09-15,2025-10-28,8,13397.26,Beauty,4.4,65,8,13397.26,0
CUST-00316,Male,27,Urban,2023-11-11,2025-04-22,29,401036.06,Electronics,4.7,254,29,401036.06,0
CUST-00317,Female,66,Metro,2024-05-05,2024-08-09,18,9705.84,Books,3.4,510,18,9705.84,0
CUST-00318,Male,20,Metro,2024-11-03,2024-12-19,1,3085.1,Home Decor,3.6,378,1,3085.1,0
CUST-00319,Male,28,Urban,2023-02-16,2023-10-15,17,28062.8,Apparel,4.5,809,17,28062.8,0
CUST-00320,Female,32,Metro,2024-09-27,2025-06-23,17,304138.74,Electronics,4.7,192,17,304138.74,0
CUST-00321,Female,30,Suburban,2023-11-16,2023-12-12,10,8654.98,Books,3.5,751,10,8654.98,1
CUST-00322,Male,51,Metro,2024-08-29,2025-03-31,16,26788.42,Apparel,4.5,276,16,26788.42,0
CUST-00323,Female,41,Metro,2023-05-17,2025-01-18,10,12392.57,Apparel,4.1,348,10,12392.57,0
CUST-00324,Female,63,Metro,2024-03-28,2025-09-16,12,23565.05,Apparel,4.3,107,12,23565.05,0
CUST-00325,Male,40,Suburban,2024-11-15,2025-11-26,5,11935.28,Apparel,3.7,36,5,11935.28,0
CUST-00326,Male,20,Rural,2023-04-01,2024-03-20,14,56482.4,Home Decor,3.7,652,14,56482.4,0
CUST-00327,Female,35,Metro,2024-10-31,2025-08-26,15,22211.91,Beauty,3.5,128,15,22211.91,0
CUST-00328,Male,51,Urban,2023-05-08,2024-06-15,16,39751.74,Apparel,4.2,565,16,39751.74,0
CUST-00329,Male,24,Urban,2023-05-07,2025-11-09,19,31333.48,Apparel,3.4,53,19,31333.48,0
CUST-00330,Male,45,Urban,2023-01-31,2023-04-09,11,21508.72,Apparel,4.8,998,11,21508.72,1
CUST-00331,Female,33,Urban,2024-08-09,2025-06-23,11,17014.8,Apparel,3.4,192,11,17014.8,0
CUST-00332,Female,61,Rural,2024-04-25,2025-03-02,26,35685.17,Beauty,3.4,305,26,35685.17,0
CUST-00333,Female,53,Urban,2023-07-18,2025-12-15,17,236926.34,Electronics,5.0,17,17,236926.34,0
CUST-00334,Female,52,Metro,2023-10-02,2024-09-28,25,18745.14,Books,4.9,460,25,18745.14,0
CUST-00335,Female,38,Urban,2024-10-26,2025-10-20,18,65136.94,Home Decor,4.9,73,18,65136.94,0
CUST-00336,Female,60,Metro,2024-03-02,2025-11-06,8,9308.52,Apparel,4.2,56,8,9308.52,0
CUST-00337,Male,29,Suburban,2023-03-22,2023-04-15,48,792457.36,Electronics,4.1,992,48,792457.36,0
CUST-00338,Female,23,Metro,2024-11-23,2025-10-11,15,14751.49,Books,4.7,82,15,14751.49,0
CUST-00339,Male,37,Urban,2023-08-06,2023-12-25,17,323703.33,Electronics,4.4,738,17,323703.33,0
CUST-00340,Male,55,Urban,2024-07-22,2024-10-05,9,18850.07,Apparel,3.6,453,9,18850.07,0
CUST-00341,Female,50,Urban,2024-04-09,2024-11-05,31,395033.31,Electronics,3.5,422,31,395033.31,0
CUST-00342,Female,32,Metro,2023-09-07,2024-08-03,7,5310.4,Books,4.1,516,7,5310.4,0
CUST-00343,Male,48,Suburban,2024-03-30,2025-11-08,18,263546.84,Electronics,3.6,54,18,263546.84,0
CUST-00344,Male,51,Rural,2023-09-03,2024-02-08,9,7450.94,Books,4.6,693,9,7450.94,0
CUST-00345,Female,22,Suburban,2023-02-20,2025-03-23,20,70568.99,Home Decor,3.5,284,20,70568.99,0
CUST-00346,Male,55,Metro,2023-06-13,2025-12-18,6,112199.39,Electronics,4.4,14,6,112199.39,0
CUST-00347,Female,20,Urban,2023-05-17,2024-06-16,11,142987.02,Electronics,3.5,564,11,142987.02,0
CUST-00348,Female,25,Urban,2023-04-04,2024-03-16,7,7920.15,Beauty,3.4,656,7,7920.15,0
CUST-00349,Female,41,Metro,2023-04-28,2024-03-21,14,45053.44,Home Decor,3.6,651,14,45053.44,0
CUST-00350,Female,62,Urban,2023-07-31,2024-05-03,32,25810.63,Books,4.5,608,32,25810.63,0
CUST-00351,Male,62,Suburban,2023-03-19,2025-05-25,12,43246.82,Home Decor,4.9,221,12,43246.82,0
CUST-00352,Female,38,Urban,2024-06-04,2025-03-10,2,31995.99,Electronics,3.5,297,2,31995.99,0
CUST-00353,Female,49,Metro,2024-12-10,2025-04-08,34,430571.09,Electronics,4.4,268,34,430571.09,0
CUST-00354,Male,59,Suburban,2024-02-08,2024-12-27,36,68846.44,Apparel,4.2,370,36,68846.44,0
CUST-00355,Female,60,Metro,2023-11-25,2024-05-05,44,60179.59,Beauty,4.3,606,44,60179.59,0
CUST-00356,Female,30,Metro,2023-03-13,2024-08-23,17,72806.98,Home Decor,5.0,496,17,72806.98,0
CUST-00357,Male,36,Suburban,2024-03-28,2025-06-21,8,16843.43,Apparel,3.8,194,8,16843.43,0
CUST-00358,Female,48,Urban,2024-11-27,2025-06-16,10,155905.0,Electronics,4.1,199,10,155905.0,0
CUST-00359,Male,27,Urban,2023-03-26,2023-11-15,34,50905.48,Beauty,4.7,778,34,50905.48,0
CUST-00360,Female,58,Metro,2024-09-01,2024-10-10,33,53251.11,Beauty,4.7,448,33,53251.11,0
CUST-00361,Male,35,Urban,2024-12-25,2025-05-12,16,27813.38,Beauty,4.0,234,16,27813.38,0
CUST-00362,Male,21,Metro,2023-06-27,2024-06-26,7,23269.86,Home Decor,4.6,554,7,23269.86,0
CUST-00363,Female,55,Urban,2023-08-25,2023-09-09,50,191711.62,Home Decor,3.7,845,50,191711.62,0
CUST-00364,Male,50,Metro,2023-04-16,2025-10-10,10,6021.18,Books,3.8,83,10,6021.18,0
CUST-00365,Male,53,Metro,2024-11-09,2025-02-23,25,24296.96,Books,4.4,312,25,24296.96,0
CUST-00366,Female,69,Urban,2023-12-26,2025-07-13,11,10976.17,Books,4.2,172,11,10976.17,0
CUST-00367,Female,23,Suburban,2023-08-04,2023-08-07,15,15184.22,Books,4.2,878,15,15184.22,1
CUST-00368,Female,35,Rural,2024-03-01,2025-02-01,16,58852.69,Home Decor,4.0,334,16,58852.69,0
CUST-00369,Female,56,Rural,2023-01-20,2023-12-07,22,30494.37,Beauty,3.6,756,22,30494.37,0
CUST-00370,Male,41,Rural,2023-06-12,2024-11-26,12,29550.71,Apparel,4.5,401,12,29550.71,0
CUST-00371,Female,67,Metro,2023-06-24,2024-08-31,19,30117.41,Apparel,3.4,488,19,30117.41,0
CUST-00372,Female,67,Metro,2024-04-01,2024-11-21,27,134058.94,Home Decor,4.5,406,27,134058.94,0
CUST-00373,Male,21,Suburban,2023-10-05,2024-06-24,17,12674.44,Books,4.8,556,17,12674.44,0
CUST-00374,Female,51,Urban,2024-10-11,2025-01-28,9,9088.07,Beauty,3.9,338,9,9088.07,0
CUST-00375,Female,52,Urban,2023-07-13,2023-11-15,17,28978.9,Apparel,4.6,778,17,28978.9,0
CUST-00376,Male,57,Urban,2023-09-02,2024-07-12,27,19793.78,Books,4.8,538,27,19793.78,0
CUST-00377,Male,30,Suburban,2024-07-29,2025-12-19,26,351978.54,Electronics,3.7,13,26,351978.54,0
CUST-00378,Female,54,Urban,2024-09-03,2025-12-04,21,99860.04,Home Decor,4.6,28,21,99860.04,0
CUST-00379,Female,24,Urban,2024-02-16,2025-05-15,19,71620.76,Home Decor,3.4,231,19,71620.76,0
CUST-00380,Male,61,Metro,2023-05-22,2024-05-18,4,5677.68,Apparel,4.5,593,4,5677.68,0
CUST-00381,Female,63,Metro,2023-09-26,2024-08-02,7,131620.69,Electronics,4.0,517,7,131620.69,0
CUST-00382,Female,44,Urban,2024-07-07,2025-02-02,27,116686.28,Home Decor,4.1,333,27,116686.28,0
CUST-00383,Female,40,Urban,2024-09-24,2025-03-10,31,35324.71,Beauty,4.4,297,31,35324.71,0
CUST-00384,Female,59,Metro,2024-04-21,2025-09-27,14,18077.1,Beauty,4.1,96,14,18077.1,0
CUST-00385,Female,44,Urban,2024-07-23,2024-09-07,8,134580.54,Electronics,3.6,481,8,134580.54,0
CUST-00386,Female,19,Urban,2023-07-07,2025-08-18,9,13862.54,Beauty,3.8,136,9,13862.54,0
CUST-00387,Male,34,Suburban,2023-09-01,2024-09-18,18,40347.64,Apparel,4.5,470,18,40347.64,0
CUST-00388,Male,60,Urban,2023-05-29,2023-07-25,13,17792.95,Beauty,4.2,891,13,17792.95,1
CUST-00389,Female,57,Urban,2024-06-12,2025-04-14,17,65828.14,Home Decor,4.1,262,17,65828.14,0
CUST-00390,Female,33,Metro,2023-06-13,2023-11-20,9,89770.88,Electronics,4.4,773,9,89770.88,0
CUST-00391,Male,67,Metro,2023-08-08,2023-08-14,52,185153.95,Home Decor,4.4,871,52,185153.95,0
CUST-00392,Female,36,Metro,2023-07-06,2023-09-14,16,208135.1,Electronics,4.2,840,16,208135.1,0
CUST-00393,Female,56,Urban,2024-01-14,2024-10-21,12,177942.4,Electronics,4.2,437,12,177942.4,0
CUST-00394,Female,19,Rural,2023-03-25,2025-09-15,17,18039.78,Beauty,4.7,108,17,18039.78,0
CUST-00395,Female,50,Urban,2024-04-03,2025-09-29,15,31414.06,Apparel,3.7,94,15,31414.06,0
CUST-00396,Male,36,Metro,2024-01-05,2025-01-17,6,6866.96,Beauty,3.8,349,6,6866.96,0
CUST-00397,Female,31,Metro,2023-07-22,2024-01-29,3,8138.26,Home Decor,3.5,703,3,8138.26,0
CUST-00398,Male,26,Urban,2024-07-10,2025-07-13,9,5593.79,Books,3.7,172,9,5593.79,0
CUST-00399,Female,25,Urban,2023-08-31,2024-12-30,19,78329.72,Home Decor,4.4,367,19,78329.72,0
CUST-00400,Male,35,Rural,2023-10-24,2025-10-27,10,10258.05,Books,3.4,66,10,10258.05,0
CUST-00401,Female,38,Suburban,2023-09-11,2024-05-28,24,48150.45,Apparel,4.4,583,24,48150.45,0
CUST-00402,Male,60,Metro,2024-06-13,2025-08-26,32,83265.36,Apparel,4.1,128,32,83265.36,0
CUST-00403,Female,56,Metro,2024-05-08,2025-01-23,8,90380.91,Electronics,3.9,343,8,90380.91,0
CUST-00404,Female,21,Suburban,2023-05-07,2025-07-31,15,26223.1,Beauty,4.9,154,15,26223.1,0
CUST-00405,Male,40,Metro,2023-11-16,2023-12-01,21,36339.51,Beauty,3.6,762,21,36339.51,0
CUST-00406,Male,54,Metro,2023-11-02,2025-05-13,29,44091.38,Apparel,4.9,233,29,44091.38,0
CUST-00407,Female,50,Metro,2023-06-23,2025-10-07,22,459859.14,Electronics,4.2,86,22,459859.14,0
CUST-00408,Male,68,Suburban,2023-05-28,2025-08-12,33,87473.09,Home Decor,4.3,142,33,87473.09,0
CUST-00409,Male,58,Suburban,2023-02-02,2023-05-08,12,182726.31,Electronics,4.8,969,12,182726.31,0
CUST-00410,Female,39,Urban,2023-02-25,2025-08-05,15,11182.12,Beauty,4.3,149,15,11182.12,0
CUST-00411,Female,56,Urban,2024-06-21,2024-09-20,21,37229.85,Apparel,4.0,468,21,37229.85,0
CUST-00412,Male,27,Metro,2024-11-07,2025-07-16,18,207920.57,Electronics,4.6,169,18,207920.57,0
CUST-00413,Female,29,Metro,2023-08-20,2025-12-19,29,20471.54,Books,4.8,13,29,20471.54,0
CUST-00414,Male,20,Urban,2024-12-23,2025-10-23,33,22040.07,Books,4.9,70,33,22040.07,0
CUST-00415,Female,41,Suburban,2023-03-05,2023-10-03,6,9003.23,Beauty,4.3,821,6,9003.23,0
CUST-00416,Female,29,Metro,2023-06-26,2024-03-15,23,287447.5,Electronics,4.3,657,23,287447.5,0
CUST-00417,Female,37,Metro,2023-01-11,2024-01-22,8,6843.31,Books,4.0,710,8,6843.31,0
CUST-00418,Female,64,Suburban,2023-03-13,2025-07-29,20,16063.94,Books,3.8,156,20,16063.94,0
CUST-00419,Female,43,Suburban,2023-03-08,2024-09-20,15,311653.54,Electronics,4.9,468,15,311653.54,0
CUST-00420,Female,33,Metro,2023-10-24,2024-05-30,23,14852.23,Books,4.6,581,23,14852.23,0
CUST-00421,Male,58,Urban,2024-08-11,2024-11-21,12,148164.16,Electronics,3.5,406,12,148164.16,0
CUST-00422,Male,61,Metro,2024-03-10,2025-11-07,20,65034.7,Home Decor,4.7,55,20,65034.7,0
CUST-00423,Female,36,Suburban,2023-06-06,2024-08-02,52,198251.65,Home Decor,4.8,517,52,198251.65,0
CUST-00424,Female,31,Suburban,2023-09-07,2024-12-18,6,14172.41,Apparel,4.6,379,6,14172.41,0
CUST-00425,Female,30,Suburban,2023-01-18,2024-08-05,11,136396.55,Electronics,3.4,514,11,136396.55,0
CUST-00426,Female,58,Metro,2023-06-17,2023-07-08,22,280878.96,Electronics,4.5,908,22,280878.96,0
CUST-00427,Male,47,Urban,2024-10-09,2025-08-17,8,20411.24,Apparel,4.7,137,8,20411.24,0
CUST-00428,Female,35,Metro,2023-07-20,2025-04-15,22,14659.99,Books,4.1,261,22,14659.99,0
CUST-00429,Female,28,Metro,2023-12-06,2024-08-15,15,10853.79,Books,4.3,504,15,10853.79,0
CUST-00430,Female,49,Suburban,2023-06-15,2024-05-20,39,164640.69,Home Decor,3.9,591,39,164640.69,0
CUST-00431,Female,24,Urban,2023-08-15,2024-09-19,18,13726.82,Books,4.1,469,18,13726.82,0
CUST-00432,Male,44,Metro,2023-05-16,2025-08-18,7,8212.78,Beauty,4.3,136,7,8212.78,0
CUST-00433,Male,56,Suburban,2023-12-13,2024-02-03,21,37499.95,Apparel,4.8,698,21,37499.95,0
CUST-00434,Male,45,Metro,2023-11-18,2025-06-24,6,81119.93,Electronics,3.4,191,6,81119.93,0
CUST-00435,Female,21,Metro,2024-05-14,2024-05-18,33,33769.75,Books,4.3,593,33,33769.75,0
CUST-00436,Female,61,Suburban,2023-12-22,2023-12-29,12,46417.55,Home Decor,5.0,734,12,46417.55,0
CUST-00437,Female,59,Metro,2024-10-14,2025-01-12,31,135640.89,Home Decor,4.7,354,31,135640.89,0
CUST-00438,Male,55,Urban,2023-02-23,2025-09-05,17,22924.17,Beauty,3.7,118,17,22924.17,0
CUST-00439,Male,29,Urban,2023-03-07,2024-08-29,1,444.03,Beauty,4.0,490,1,444.03,0
CUST-00440,Male,57,Metro,2023-02-24,2025-06-17,16,31254.28,Apparel,4.0,198,16,31254.28,0
CUST-00441,Female,22,Rural,2023-03-02,2023-09-19,21,386538.49,Electronics,4.3,835,21,386538.49,0
CUST-00442,Female,57,Rural,2024-11-24,2025-07-26,30,25165.66,Books,4.0,159,30,25165.66,0
CUST-00443,Female,23,Suburban,2023-06-22,2024-10-20,18,10869.6,Books,4.6,438,18,10869.6,0
CUST-00444,Male,35,Metro,2023-10-19,2024-07-17,18,249802.34,Electronics,3.7,533,18,249802.34,0
CUST-00445,Female,47,Suburban,2023-10-09,2024-06-08,21,28610.94,Beauty,4.1,572,21,28610.94,0
CUST-00446,Male,69,Metro,2023-02-09,2025-01-26,15,21925.69,Apparel,3.8,340,15,21925.69,0
CUST-00447,Male,37,Urban,2024-12-05,2025-08-19,10,21733.75,Apparel,4.2,135,10,21733.75,0
CUST-00448,Male,53,Metro,2024-02-13,2025-07-25,24,29818.62,Beauty,4.0,160,24,29818.62,0
CUST-00449,Female,34,Metro,2023-08-07,2025-12-17,18,13228.05,Books,3.7,15,18,13228.05,0
CUST-00450,Male,22,Metro,2024-01-28,2025-06-11,6,15212.47,Apparel,5.0,204,6,15212.47,0
CUST-00451,Male,26,Urban,2024-03-13,2024-09-01,6,11982.2,Apparel,4.0,487,6,11982.2,0
CUST-00452,Male,59,Rural,2024-11-28,2025-04-02,21,43899.32,Apparel,4.2,274,21,43899.32,0
CUST-00453,Male,48,Suburban,2024-04-11,2025-08-04,13,23803.42,Apparel,3.9,150,13,23803.42,0
CUST-00454,Male,31,Suburban,2024-02-12,2025-10-25,12,13581.93,Beauty,4.1,68,12,13581.93,0
CUST-00455,Female,37,Suburban,2024-08-09,2025-05-12,14,81326.33,Home Decor,4.0,234,14,81326.33,0
CUST-00456,Female,36,Urban,2024-09-06,2025-01-30,12,11151.47,Beauty,3.8,336,12,11151.47,0
CUST-00457,Female,27,Urban,2024-11-14,2024-11-26,24,45473.62,Beauty,5.0,401,24,45473.62,0
CUST-00458,Male,61,Suburban,2023-06-25,2024-02-28,10,18214.73,Apparel,4.3,673,10,18214.73,0
CUST-00459,Female,22,Rural,2023-07-08,2025-09-19,12,21587.3,Apparel,4.7,104,12,21587.3,0
CUST-00460,Female,54,Metro,2024-04-23,2025-12-02,40,618049.82,Electronics,3.9,30,40,618049.82,0
CUST-00461,Female,68,Urban,2023-08-16,2025-06-01,34,52332.32,Beauty,5.0,214,34,52332.32,0
CUST-00462,Female,22,Metro,2023-10-06,2025-10-22,23,25719.79,Books,4.9,71,23,25719.79,0
CUST-00463,Male,60,Metro,2024-08-21,2025-03-15,12,45953.82,Home Decor,4.2,292,12,45953.82,0
CUST-00464,Female,61,Metro,2023-06-13,2024-08-25,21,333506.33,Electronics,3.5,494,21,333506.33,0
CUST-00465,Female,46,Urban,2023-09-01,2024-11-10,7,5507.41,Beauty,4.2,417,7,5507.41,0
CUST-00466,Female,25,Rural,2023-04-25,2024-06-02,16,27853.75,Apparel,4.6,578,16,27853.75,0
CUST-00467,Male,26,Metro,2023-01-10,2024-03-06,13,24599.15,Beauty,3.6,666,13,24599.15,0
CUST-00468,Female,30,Suburban,2024-03-30,2024-06-11,19,80369.6,Home Decor,3.7,569,19,80369.6,0
CUST-00469,Female,22,Suburban,2024-07-13,2025-05-14,15,22565.36,Beauty,3.8,232,15,22565.36,0
CUST-00470,Male,57,Urban,2024-07-14,2025-06-05,18,14931.81,Books,3.9,210,18,14931.81,0
CUST-00471,Female,38,Urban,2023-05-12,2024-09-20,36,622017.07,Electronics,4.5,468,36,622017.07,0
CUST-00472,Female,45,Rural,2024-03-13,2024-03-16,10,34068.52,Home Decor,3.9,656,10,34068.52,0
CUST-00473,Male,45,Urban,2023-02-13,2023-05-09,14,217784.14,Electronics,3.9,968,14,217784.14,0
CUST-00474,Female,25,Metro,2024-12-20,2025-04-15,12,152959.0,Electronics,4.3,261,12,152959.0,0
CUST-00475,Female,34,Suburban,2024-11-13,2025-03-16,16,12014.06,Books,4.1,291,16,12014.06,0
CUST-00476,Male,27,Urban,2024-07-05,2025-12-15,2,6343.56,Home Decor,4.0,17,2,6343.56,0
CUST-00477,Male,40,Suburban,2024-03-18,2025-12-25,5,3412.32,Books,4.9,7,5,3412.32,0
CUST-00478,Male,69,Rural,2023-07-02,2025-07-18,32,25489.07,Books,4.1,167,32,25489.07,0
CUST-00479,Female,18,Metro,2023-06-16,2025-05-22,34,67728.46,Apparel,4.5,224,34,67728.46,0
CUST-00480,Female,56,Metro,2023-12-04,2025-05-15,15,15921.02,Books,3.4,231,15,15921.02,0
CUST-00481,Male,58,Metro,2024-07-16,2025-06-06,18,27093.83,Beauty,3.8,209,18,27093.83,0
CUST-00482,Female,22,Suburban,2023-09-05,2025-09-09,15,21953.29,Beauty,4.8,114,15,21953.29,0
CUST-00483,Female,53,Urban,2024-09-08,2025-11-01,14,49633.19,Home Decor,5.0,61,14,49633.19,0
CUST-00484,Female,55,Urban,2023-06-24,2024-07-25,2,40023.0,Electronics,4.6,525,2,40023.0,0
CUST-00485,Male,34,Metro,2024-09-26,2025-05-08,5,6607.86,Apparel,4.1,238,5,6607.86,0
CUST-00486,Female,27,Rural,2024-02-08,2025-10-21,12,18879.33,Apparel,4.8,72,12,18879.33,0
