MatchID,Date,TeamA,TeamB,TeamA_Score,TeamB_Score,Possession_TeamA,Shots_TeamA,WinProbability,Outcome
MCH-1295,2025-02-06,Knights,Thunderbolts,1,2,36,10,0.35,Team B Win
MCH-1296,2025-05-11,Knights,Thunderbolts,2,1,56,5,0.35,Team A Win
MCH-1297,2025-08-28,Wizards,Centurions,0,1,39,17,0.5,Team B Win
MCH-1298,2025-02-05,Vipers,Gladiators,0,1,38,17,0.5,Team B Win
MCH-1299,2025-01-09,Gladiators,Wizards,1,3,46,10,0.5,Team B Win
MCH-1300,2025-07-11,Knights,Strikers,0,0,49,12,0.5,Draw
MCH-1301,2025-07-17,Centurions,Knights,2,0,49,19,0.5,Team A Win
MCH-1302,2025-08-06,Wizards,Knights,2,3,49,10,0.5,Team B Win
MCH-1303,2025-07-06,Vipers,Phoenix FC,1,3,55,6,0.5,Team B Win
MCH-1304,2025-12-28,Vipers,Ironclads,0,1,56,7,0.5,Team B Win
MCH-1305,2025-01-25,Knights,Thunderbolts,1,4,50,19,0.35,Team B Win
MCH-1306,2025-09-12,Thunderbolts,Vipers,1,0,64,8,0.65,Team A Win
MCH-1307,2025-02-20,Centurions,Vipers,2,1,64,12,0.5,Team A Win
MCH-1308,2025-03-26,Vipers,Wizards,1,3,41,13,0.5,Team B Win
MCH-1309,2025-06-04,Vipers,Wizards,0,2,64,6,0.5,Team B Win
MCH-1310,2025-06-09,Phoenix FC,Titans,1,3,58,17,0.5,Team B Win
MCH-1311,2025-12-31,Knights,Phoenix FC,3,1,61,16,0.5,Team A Win
MCH-1312,2025-01-30,Titans,Strikers,0,1,60,13,0.5,Team B Win
MCH-1313,2025-01-16,Wizards,Ironclads,1,0,57,12,0.5,Team A Win
MCH-1314,2025-01-29,Titans,Gladiators,0,1,59,9,0.5,Team B Win
MCH-1315,2025-07-14,Phoenix FC,Titans,2,2,53,5,0.5,Draw
MCH-1316,2025-12-16,Centurions,Vipers,0,3,52,15,0.5,Team B Win
MCH-1317,2025-09-29,Vipers,Thunderbolts,1,2,56,8,0.35,Team B Win
MCH-1318,2025-01-04,Strikers,Knights,1,2,37,8,0.5,Team B Win
MCH-1319,2025-04-28,Titans,Gladiators,0,1,37,11,0.5,Team B Win
MCH-1320,2025-11-02,Knights,Thunderbolts,0,1,60,12,0.35,Team B Win
MCH-1321,2025-10-13,Titans,Centurions,2,3,59,18,0.5,Team B Win
MCH-1322,2025-10-21,Titans,Centurions,4,3,38,9,0.5,Team A Win
MCH-1323,2025-06-11,Phoenix FC,Knights,2,0,52,14,0.5,Team A Win
MCH-1324,2025-05-01,Gladiators,Thunderbolts,0,0,39,12,0.35,Draw
MCH-1325,2025-02-13,Strikers,Centurions,1,0,47,19,0.5,Team A Win
MCH-1326,2025-05-29,Phoenix FC,Gladiators,2,0,50,12,0.5,Team A Win
MCH-1327,2025-06-03,Knights,Centurions,2,0,53,9,0.5,Team A Win
MCH-1328,2025-04-28,Thunderbolts,Ironclads,2,2,62,11,0.65,Draw
MCH-1329,2025-09-21,Gladiators,Vipers,0,1,57,18,0.5,Team B Win
MCH-1330,2025-10-01,Phoenix FC,Vipers,2,2,63,13,0.5,Draw
MCH-1331,2025-08-17,Knights,Gladiators,0,2,47,12,0.5,Team B Win
MCH-1332,2025-11-17,Ironclads,Wizards,3,0,38,9,0.5,Team A Win
MCH-1333,2025-05-10,Strikers,Knights,3,4,49,18,0.5,Team B Win
MCH-1334,2025-02-19,Wizards,Knights,3,2,40,10,0.5,Team A Win
MCH-1335,2025-11-10,Strikers,Titans,2,1,59,6,0.5,Team A Win
MCH-1336,2025-04-22,Vipers,Knights,1,0,55,12,0.5,Team A Win
MCH-1337,2025-08-31,Wizards,Strikers,3,0,56,10,0.5,Team A Win
MCH-1338,2025-03-30,Strikers,Vipers,1,0,63,13,0.5,Team A Win
MCH-1339,2025-04-19,Thunderbolts,Titans,4,0,53,10,0.65,Team A Win
MCH-1340,2025-04-11,Gladiators,Phoenix FC,0,4,41,16,0.5,Team B Win
MCH-1341,2025-01-04,Strikers,Phoenix FC,2,0,62,18,0.5,Team A Win
MCH-1342,2025-02-25,Ironclads,Strikers,1,0,60,9,0.5,Team A Win
MCH-1343,2025-04-12,Knights,Thunderbolts,1,0,47,12,0.35,Team A Win
MCH-1344,2025-08-10,Wizards,Thunderbolts,2,2,41,6,0.35,Draw
MCH-1345,2025-01-31,Phoenix FC,Vipers,3,4,44,15,0.5,Team B Win
MCH-1346,2025-10-21,Thunderbolts,Titans,4,2,59,15,0.65,Team A Win
MCH-1347,2025-05-15,Titans,Vipers,3,0,49,9,0.5,Team A Win
MCH-1348,2025-02-19,Thunderbolts,Titans,0,1,51,11,0.65,Team B Win
MCH-1349,2025-09-15,Titans,Centurions,3,2,49,14,0.5,Team A Win
MCH-1350,2025-09-17,Vipers,Gladiators,0,1,54,16,0.5,Team B Win
MCH-1351,2025-02-05,Centurions,Knights,1,3,43,8,0.5,Team B Win
MCH-1352,2025-09-13,Strikers,Wizards,4,1,58,9,0.5,Team A Win
MCH-1353,2025-06-03,Ironclads,Knights,1,0,60,7,0.5,Team A Win
MCH-1354,2025-07-24,Phoenix FC,Wizards,0,2,46,9,0.5,Team B Win
MCH-1355,2025-03-13,Wizards,Phoenix FC,0,1,61,8,0.5,Team B Win
MCH-1356,2025-02-25,Phoenix FC,Strikers,4,3,61,9,0.5,Team A Win
MCH-1357,2025-02-04,Gladiators,Phoenix FC,1,1,41,17,0.5,Draw
MCH-1358,2025-11-08,Gladiators,Knights,3,4,59,8,0.5,Team B Win
MCH-1359,2025-05-13,Ironclads,Phoenix FC,1,0,46,6,0.5,Team A Win
MCH-1360,2025-11-23,Phoenix FC,Knights,1,0,64,11,0.5,Team A Win
MCH-1361,2025-05-07,Ironclads,Phoenix FC,1,1,64,6,0.5,Draw
MCH-1362,2025-01-13,Ironclads,Vipers,1,3,64,17,0.5,Team B Win
MCH-1363,2025-01-19,Gladiators,Thunderbolts,0,2,56,6,0.35,Team B Win
MCH-1364,2025-06-15,Thunderbolts,Ironclads,0,3,51,18,0.65,Team B Win
MCH-1365,2025-09-29,Vipers,Gladiators,1,0,36,13,0.5,Team A Win
MCH-1366,2025-06-29,Gladiators,Wizards,0,2,61,15,0.5,Team B Win
MCH-1367,2025-05-12,Gladiators,Ironclads,1,3,39,19,0.5,Team B Win
MCH-1368,2025-02-24,Gladiators,Strikers,0,1,62,10,0.5,Team B Win
MCH-1369,2025-09-29,Thunderbolts,Centurions,0,1,44,19,0.65,Team B Win
MCH-1370,2025-01-22,Centurions,Titans,1,2,42,7,0.5,Team B Win
MCH-1371,2025-05-28,Strikers,Wizards,4,1,60,7,0.5,Team A Win
MCH-1372,2025-07-23,Thunderbolts,Titans,3,2,38,9,0.65,Team A Win
MCH-1373,2025-01-29,Vipers,Gladiators,1,0,59,18,0.5,Team A Win
MCH-1374,2025-08-26,Wizards,Vipers,1,1,40,15,0.5,Draw
MCH-1375,2025-04-02,Titans,Gladiators,0,1,56,13,0.5,Team B Win
MCH-1376,2025-04-28,Centurions,Thunderbolts,1,0,53,17,0.35,Team A Win
MCH-1377,2025-09-20,Titans,Knights,1,0,58,10,0.5,Team A Win
MCH-1378,2025-03-31,Thunderbolts,Wizards,3,1,43,17,0.65,Team A Win
MCH-1379,2025-01-27,Phoenix FC,Knights,2,4,42,9,0.5,Team B Win
MCH-1380,2025-04-25,Ironclads,Centurions,2,2,42,12,0.5,Draw
MCH-1381,2025-06-28,Titans,Knights,4,0,62,14,0.5,Team A Win
MCH-1382,2025-08-27,Phoenix FC,Titans,2,1,38,9,0.5,Team A Win
MCH-1383,2025-04-27,Strikers,Titans,2,1,62,13,0.5,Team A Win
MCH-1384,2025-12-08,Knights,Titans,3,1,51,10,0.5,Team A Win
MCH-1385,2025-02-01,Knights,Centurions,2,2,41,11,0.5,Draw
MCH-1386,2025-06-29,Strikers,Centurions,3,2,38,7,0.5,Team A Win
MCH-1387,2025-11-06,Centurions,Thunderbolts,2,3,46,11,0.35,Team B Win
MCH-1388,2025-02-01,Wizards,Thunderbolts,0,1,50,8,0.35,Team B Win
MCH-1389,2025-07-01,Centurions,Phoenix FC,4,2,45,12,0.5,Team A Win
MCH-1390,2025-11-29,Ironclads,Strikers,1,1,54,5,0.5,Draw
MCH-1391,2025-11-20,Vipers,Thunderbolts,3,1,48,15,0.35,Team A Win
MCH-1392,2025-02-23,Thunderbolts,Strikers,1,0,37,19,0.65,Team A Win
MCH-1393,2025-01-11,Thunderbolts,Strikers,0,1,49,14,0.65,Team B Win
MCH-1394,2025-05-03,Gladiators,Ironclads,1,4,64,7,0.5,Team B Win
MCH-1395,2025-11-24,Wizards,Phoenix FC,1,4,54,11,0.5,Team B Win
MCH-1396,2025-02-13,Thunderbolts,Gladiators,2,2,63,7,0.65,Draw
MCH-1397,2025-08-20,Wizards,Gladiators,2,2,39,18,0.5,Draw
MCH-1398,2025-06-10,Strikers,Vipers,3,4,63,18,0.5,Team B Win
MCH-1399,2025-08-20,Centurions,Titans,1,2,45,9,0.5,Team B Win
MCH-1400,2025-09-07,Gladiators,Thunderbolts,2,1,53,13,0.35,Team A Win
MCH-1401,2025-08-14,Wizards,Thunderbolts,0,2,45,17,0.35,Team B Win
MCH-1402,2025-06-19,Titans,Thunderbolts,0,1,57,9,0.35,Team B Win
MCH-1403,2025-06-02,Centurions,Ironclads,3,0,55,9,0.5,Team A Win
MCH-1404,2025-04-03,Thunderbolts,Ironclads,0,1,42,13,0.65,Team B Win
MCH-1405,2025-11-15,Titans,Wizards,2,3,37,14,0.5,Team B Win
MCH-1406,2025-10-22,Thunderbolts,Vipers,4,3,58,5,0.65,Team A Win
MCH-1407,2025-09-22,Titans,Phoenix FC,2,3,48,12,0.5,Team B Win
MCH-1408,2025-09-01,Centurions,Vipers,2,4,40,11,0.5,Team B Win
MCH-1409,2025-12-15,Phoenix FC,Gladiators,3,2,54,18,0.5,Team A Win
MCH-1410,2025-10-13,Phoenix FC,Wizards,3,0,63,10,0.5,Team A Win
MCH-1411,2025-02-01,Thunderbolts,Centurions,1,3,64,12,0.65,Team B Win
MCH-1412,2025-03-19,Centurions,Thunderbolts,2,3,62,18,0.35,Team B Win
MCH-1413,2025-04-05,Gladiators,Ironclads,1,0,46,19,0.5,Team A Win
MCH-1414,2025-12-12,Ironclads,Vipers,1,1,37,15,0.5,Draw
MCH-1415,2025-03-29,Titans,Gladiators,2,2,37,18,0.5,Draw
MCH-1416,2025-03-21,Strikers,Wizards,0,3,54,19,0.5,Team B Win
MCH-1417,2025-11-13,Thunderbolts,Vipers,3,1,48,19,0.65,Team A Win
MCH-1418,2025-01-10,Wizards,Gladiators,2,1,39,7,0.5,Team A Win
MCH-1419,2025-09-05,Strikers,Wizards,1,1,46,13,0.5,Draw
MCH-1420,2025-09-28,Gladiators,Titans,3,1,39,9,0.5,Team A Win
MCH-1421,2025-11-20,Wizards,Knights,2,3,54,12,0.5,Team B Win
MCH-1422,2025-02-09,Vipers,Thunderbolts,0,2,55,8,0.35,Team B Win
MCH-1423,2025-06-18,Phoenix FC,Gladiators,1,3,46,15,0.5,Team B Win
MCH-1424,2025-11-06,Ironclads,Phoenix FC,0,2,37,17,0.5,Team B Win
MCH-1425,2025-10-24,Knights,Thunderbolts,0,4,55,15,0.35,Team B Win
MCH-1426,2025-05-07,Gladiators,Phoenix FC,1,4,43,11,0.5,Team B Win
MCH-1427,2025-11-03,Phoenix FC,Vipers,4,2,39,15,0.5,Team A Win
MCH-1428,2025-09-30,Vipers,Ironclads,1,3,40,12,0.5,Team B Win
MCH-1429,2025-07-04,Titans,Strikers,0,2,48,16,0.5,Team B Win
MCH-1430,2025-12-10,Gladiators,Ironclads,0,0,53,9,0.5,Draw
MCH-1431,2025-07-14,Titans,Thunderbolts,1,2,58,7,0.35,Team B Win
MCH-1432,2025-04-13,Wizards,Strikers,3,4,58,19,0.5,Team B Win
MCH-1433,2025-12-17,Wizards,Vipers,0,1,39,12,0.5,Team B Win
MCH-1434,2025-01-15,Thunderbolts,Knights,0,1,51,11,0.65,Team B Win
MCH-1435,2025-06-06,Vipers,Centurions,1,0,62,14,0.5,Team A Win
MCH-1436,2025-09-05,Ironclads,Thunderbolts,2,3,47,8,0.35,Team B Win
MCH-1437,2025-12-31,Phoenix FC,Centurions,0,1,40,18,0.5,Team B Win
MCH-1438,2025-03-05,Strikers,Knights,0,1,43,6,0.5,Team B Win
MCH-1439,2025-07-01,Titans,Wizards,2,0,42,5,0.5,Team A Win
MCH-1440,2025-03-29,Centurions,Thunderbolts,0,4,48,19,0.35,Team B Win
MCH-1441,2025-01-31,Centurions,Thunderbolts,0,1,48,16,0.35,Team B Win
MCH-1442,2025-07-14,Centurions,Gladiators,1,0,42,13,0.5,Team A Win
MCH-1443,2025-11-07,Centurions,Ironclads,3,2,57,5,0.5,Team A Win
MCH-1444,2025-03-24,Centurions,Titans,0,0,54,18,0.5,Draw
MCH-1445,2025-07-21,Knights,Centurions,1,2,44,16,0.5,Team B Win
MCH-1446,2025-11-22,Ironclads,Wizards,1,1,42,13,0.5,Draw
MCH-1447,2025-11-06,Thunderbolts,Ironclads,3,1,58,19,0.65,Team A Win
MCH-1448,2025-10-02,Titans,Gladiators,4,0,50,14,0.5,Team A Win
MCH-1449,2025-08-04,Ironclads,Centurions,4,2,62,13,0.5,Team A Win
MCH-1450,2025-05-26,Strikers,Wizards,1,4,36,10,0.5,Team B Win
MCH-1451,2025-09-20,Titans,Strikers,0,3,49,8,0.5,Team B Win
MCH-1452,2025-04-30,Knights,Ironclads,3,2,56,16,0.5,Team A Win
MCH-1453,2025-01-24,Vipers,Centurions,1,0,62,19,0.5,Team A Win
MCH-1454,2025-08-17,Gladiators,Vipers,2,2,53,6,0.5,Draw
MCH-1455,2025-09-19,Phoenix FC,Thunderbolts,4,3,44,12,0.35,Team A Win
MCH-1456,2025-03-13,Wizards,Gladiators,3,0,59,14,0.5,Team A Win
MCH-1457,2025-10-15,Knights,Vipers,2,0,64,9,0.5,Team A Win
MCH-1458,2025-04-12,Titans,Wizards,3,1,64,14,0.5,Team A Win
MCH-1459,2025-10-12,Phoenix FC,Vipers,1,1,54,18,0.5,Draw
MCH-1460,2025-04-04,Vipers,Gladiators,4,1,51,18,0.5,Team A Win
MCH-1461,2025-12-22,Ironclads,Gladiators,3,0,52,10,0.5,Team A Win
MCH-1462,2025-11-19,Vipers,Gladiators,3,0,43,10,0.5,Team A Win
MCH-1463,2025-10-31,Wizards,Strikers,3,1,64,9,0.5,Team A Win
MCH-1464,2025-11-04,Phoenix FC,Gladiators,1,3,52,17,0.5,Team B Win
MCH-1465,2025-11-10,Phoenix FC,Wizards,3,1,63,11,0.5,Team A Win
MCH-1466,2025-05-25,Wizards,Titans,1,0,55,13,0.5,Team A Win
MCH-1467,2025-08-20,Phoenix FC,Centurions,1,3,58,15,0.5,Team B Win
MCH-1468,2025-02-17,Vipers,Centurions,0,1,39,5,0.5,Team B Win
MCH-1469,2025-05-19,Phoenix FC,Gladiators,3,0,36,7,0.5,Team A Win
MCH-1470,2025-06-22,Phoenix FC,Wizards,2,0,49,6,0.5,Team A Win
MCH-1471,2025-12-16,Titans,Wizards,3,0,57,16,0.5,Team A Win
MCH-1472,2025-06-14,Centurions,Strikers,2,3,35,10,0.5,Team B Win
MCH-1473,2025-12-13,Ironclads,Centurions,1,2,35,18,0.5,Team B Win
MCH-1474,2025-09-17,Thunderbolts,Vipers,4,0,60,15,0.65,Team A Win
MCH-1475,2025-06-09,Phoenix FC,Centurions,3,1,53,8,0.5,Team A Win
MCH-1476,2025-03-09,Titans,Phoenix FC,2,3,58,8,0.5,Team B Win
MCH-1477,2025-09-16,Ironclads,Phoenix FC,2,4,49,13,0.5,Team B Win
MCH-1478,2025-07-15,Knights,Thunderbolts,4,2,54,10,0.35,Team A Win
MCH-1479,2025-05-30,Gladiators,Vipers,2,0,52,5,0.5,Team A Win
MCH-1480,2025-01-07,Gladiators,Centurions,4,2,51,14,0.5,Team A Win
MCH-1481,2025-12-30,Knights,Thunderbolts,3,1,52,12,0.35,Team A Win
MCH-1482,2025-05-12,Phoenix FC,Ironclads,4,2,45,6,0.5,Team A Win
MCH-1483,2025-08-07,Ironclads,Phoenix FC,2,1,37,19,0.5,Team A Win
MCH-1484,2025-03-09,Ironclads,Titans,0,1,57,15,0.5,Team B Win
MCH-1485,2025-09-25,Ironclads,Titans,1,1,47,8,0.5,Draw
MCH-1486,2025-07-22,Wizards,Titans,1,0,48,5,0.5,Team A Win
MCH-1487,2025-11-24,Centurions,Titans,0,2,55,12,0.5,Team B Win
MCH-1488,2025-06-13,Gladiators,Wizards,0,1,49,10,0.5,Team B Win
MCH-1489,2025-08-02,Strikers,Knights,3,1,46,11,0.5,Team A Win
MCH-1490,2025-02-11,Gladiators,Knights,4,2,54,15,0.5,Team A Win
MCH-1491,2025-09-24,Gladiators,Wizards,4,2,41,19,0.5,Team A Win
MCH-1492,2025-01-01,Ironclads,Titans,1,0,38,18,0.5,Team A Win
MCH-1493,2025-06-15,Wizards,Ironclads,1,0,50,10,0.5,Team A Win
MCH-1494,2025-02-09,Ironclads,Vipers,3,1,46,18,0.5,Team A Win
MCH-1495,2025-10-29,Centurions,Thunderbolts,3,4,53,17,0.35,Team B Win
MCH-1496,2025-09-15,Thunderbolts,Gladiators,4,0,51,13,0.65,Team A Win
MCH-1497,2025-09-13,Strikers,Thunderbolts,0,4,59,14,0.35,Team B Win
MCH-1498,2025-07-10,Knights,Centurions,2,4,46,10,0.5,Team B Win
MCH-1499,2025-04-11,Gladiators,Titans,1,0,46,11,0.5,Team A Win
MCH-1500,2025-06-23,Phoenix FC,Knights,1,2,50,18,0.5,Team B Win
MCH-1501,2025-06-09,Wizards,Phoenix FC,1,0,60,16,0.5,Team A Win
MCH-1502,2025-06-14,Vipers,Gladiators,0,1,35,7,0.5,Team B Win
MCH-1503,2025-03-20,Vipers,Strikers,1,0,60,13,0.5,Team A Win
MCH-1504,2025-08-20,Thunderbolts,Vipers,0,4,43,19,0.65,Team B Win
MCH-1505,2025-10-17,Centurions,Thunderbolts,3,4,62,9,0.35,Team B Win
MCH-1506,2025-09-09,Vipers,Knights,3,2,49,11,0.5,Team A Win
MCH-1507,2025-07-08,Strikers,Vipers,2,0,61,12,0.5,Team A Win
MCH-1508,2025-08-21,Titans,Wizards,0,1,43,19,0.5,Team B Win
MCH-1509,2025-04-15,Strikers,Thunderbolts,0,3,46,6,0.35,Team B Win
MCH-1510,2025-02-17,Wizards,Vipers,0,1,38,7,0.5,Team B Win
MCH-1511,2025-03-04,Ironclads,Vipers,0,1,37,15,0.5,Team B Win
MCH-1512,2025-05-29,Thunderbolts,Vipers,3,0,55,6,0.65,Team A Win
MCH-1513,2025-05-21,Knights,Vipers,3,2,42,5,0.5,Team A Win
MCH-1514,2025-09-22,Centurions,Phoenix FC,0,3,64,7,0.5,Team B Win
MCH-1515,2025-03-05,Titans,Thunderbolts,2,4,61,13,0.35,Team B Win
MCH-1516,2025-05-11,Centurions,Vipers,0,1,55,11,0.5,Team B Win
MCH-1517,2025-08-07,Titans,Ironclads,2,2,41,5,0.5,Draw
MCH-1518,2025-06-19,Thunderbolts,Strikers,3,1,44,7,0.65,Team A Win
MCH-1519,2025-01-25,Wizards,Centurions,4,1,58,6,0.5,Team A Win
MCH-1520,2025-01-02,Knights,Centurions,3,0,61,9,0.5,Team A Win
MCH-1521,2025-07-18,Titans,Phoenix FC,4,1,35,16,0.5,Team A Win
MCH-1522,2025-07-29,Gladiators,Wizards,1,4,48,17,0.5,Team B Win
MCH-1523,2025-11-13,Vipers,Ironclads,4,1,61,19,0.5,Team A Win
MCH-1524,2025-08-15,Titans,Knights,1,4,36,16,0.5,Team B Win
MCH-1525,2025-05-08,Strikers,Centurions,1,0,52,11,0.5,Team A Win
MCH-1526,2025-07-21,Centurions,Ironclads,2,0,40,11,0.5,Team A Win
MCH-1527,2025-06-19,Gladiators,Strikers,2,2,53,8,0.5,Draw
MCH-1528,2025-09-15,Wizards,Ironclads,1,0,61,8,0.5,Team A Win
MCH-1529,2025-04-28,Thunderbolts,Wizards,0,1,56,13,0.65,Team B Win
MCH-1530,2025-12-02,Thunderbolts,Strikers,1,0,57,13,0.65,Team A Win
MCH-1531,2025-08-07,Phoenix FC,Gladiators,0,0,63,13,0.5,Draw
MCH-1532,2025-10-07,Centurions,Phoenix FC,0,1,55,7,0.5,Team B Win
MCH-1533,2025-01-18,Phoenix FC,Gladiators,4,0,38,14,0.5,Team A Win
MCH-1534,2025-12-19,Knights,Wizards,4,3,39,10,0.5,Team A Win
MCH-1535,2025-02-24,Titans,Phoenix FC,4,1,46,18,0.5,Team A Win
MCH-1536,2025-10-17,Strikers,Gladiators,3,2,58,18,0.5,Team A Win
MCH-1537,2025-09-23,Ironclads,Thunderbolts,3,1,44,12,0.35,Team A Win
MCH-1538,2025-11-11,Titans,Gladiators,3,0,62,12,0.5,Team A Win
MCH-1539,2025-03-18,Knights,Centurions,3,0,46,13,0.5,Team A Win
MCH-1540,2025-03-20,Centurions,Gladiators,0,1,63,17,0.5,Team B Win
MCH-1541,2025-02-16,Ironclads,Centurions,0,1,57,7,0.5,Team B Win
MCH-1542,2025-11-21,Vipers,Centurions,0,3,50,17,0.5,Team B Win
MCH-1543,2025-03-25,Gladiators,Knights,2,1,41,7,0.5,Team A Win
MCH-1544,2025-03-06,Vipers,Phoenix FC,4,3,47,12,0.5,Team A Win
MCH-1545,2025-09-27,Centurions,Gladiators,0,1,43,7,0.5,Team B Win
MCH-1546,2025-08-07,Titans,Centurions,3,2,42,13,0.5,Team A Win
MCH-1547,2025-07-19,Gladiators,Knights,2,2,57,19,0.5,Draw
MCH-1548,2025-01-15,Gladiators,Knights,1,0,42,13,0.5,Team A Win
MCH-1549,2025-03-20,Centurions,Strikers,3,1,42,14,0.5,Team A Win
MCH-1550,2025-08-20,Ironclads,Knights,0,2,48,9,0.5,Team B Win
MCH-1551,2025-03-11,Titans,Knights,0,3,60,16,0.5,Team B Win
MCH-1552,2025-04-15,Titans,Wizards,1,0,59,18,0.5,Team A Win
MCH-1553,2025-03-21,Centurions,Strikers,2,0,55,16,0.5,Team A Win
MCH-1554,2025-10-05,Centurions,Wizards,0,1,47,10,0.5,Team B Win
MCH-1555,2025-11-16,Knights,Phoenix FC,4,3,52,7,0.5,Team A Win
MCH-1556,2025-10-03,Thunderbolts,Gladiators,3,0,41,13,0.65,Team A Win
MCH-1557,2025-08-31,Gladiators,Thunderbolts,2,4,53,13,0.35,Team B Win
MCH-1558,2025-06-24,Titans,Centurions,0,0,40,8,0.5,Draw
MCH-1559,2025-11-07,Wizards,Vipers,4,3,63,8,0.5,Team A Win
MCH-1560,2025-07-09,Ironclads,Phoenix FC,3,4,37,8,0.5,Team B Win
MCH-1561,2025-11-04,Centurions,Thunderbolts,2,2,40,8,0.35,Draw
MCH-1562,2025-10-14,Knights,Centurions,1,0,58,18,0.5,Team A Win
MCH-1563,2025-06-07,Vipers,Ironclads,0,3,38,13,0.5,Team B Win
MCH-1564,2025-05-12,Ironclads,Gladiators,0,1,45,11,0.5,Team B Win
MCH-1565,2025-10-31,Wizards,Ironclads,4,2,43,13,0.5,Team A Win
MCH-1566,2025-08-30,Strikers,Gladiators,1,2,56,10,0.5,Team B Win
MCH-1567,2025-09-22,Centurions,Ironclads,4,0,36,15,0.5,Team A Win
MCH-1568,2025-07-24,Vipers,Phoenix FC,1,0,36,11,0.5,Team A Win
MCH-1569,2025-05-27,Wizards,Knights,1,0,48,9,0.5,Team A Win
MCH-1570,2025-06-16,Wizards,Gladiators,1,3,52,10,0.5,Team B Win
MCH-1571,2025-03-06,Phoenix FC,Ironclads,3,1,40,10,0.5,Team A Win
MCH-1572,2025-03-30,Titans,Centurions,2,1,54,6,0.5,Team A Win
MCH-1573,2025-05-31,Knights,Phoenix FC,4,1,57,18,0.5,Team A Win
MCH-1574,2025-03-19,Knights,Thunderbolts,1,4,43,16,0.35,Team B Win
MCH-1575,2025-10-14,Gladiators,Thunderbolts,0,4,37,7,0.35,Team B Win
MCH-1576,2025-11-19,Thunderbolts,Ironclads,1,2,58,6,0.65,Team B Win
MCH-1577,2025-01-16,Titans,Thunderbolts,0,1,39,16,0.35,Team B Win
MCH-1578,2025-04-03,Centurions,Titans,3,1,63,10,0.5,Team A Win
MCH-1579,2025-10-23,Ironclads,Gladiators,2,3,35,11,0.5,Team B Win
MCH-1580,2025-04-20,Knights,Wizards,2,3,53,10,0.5,Team B Win
MCH-1581,2025-02-23,Thunderbolts,Centurions,1,0,46,14,0.65,Team A Win
MCH-1582,2025-01-23,Phoenix FC,Wizards,3,2,58,14,0.5,Team A Win
MCH-1583,2025-04-24,Phoenix FC,Titans,1,0,51,12,0.5,Team A Win
MCH-1584,2025-05-29,Vipers,Gladiators,1,0,50,15,0.5,Team A Win
MCH-1585,2025-12-26,Thunderbolts,Wizards,1,0,54,16,0.65,Team A Win
MCH-1586,2025-09-16,Titans,Strikers,2,2,59,16,0.5,Draw
MCH-1587,2025-07-26,Phoenix FC,Titans,1,0,62,8,0.5,Team A Win
MCH-1588,2025-04-19,Vipers,Strikers,4,2,38,19,0.5,Team A Win
MCH-1589,2025-08-26,Ironclads,Knights,1,0,52,7,0.5,Team A Win
MCH-1590,2025-07-20,Ironclads,Knights,3,0,43,19,0.5,Team A Win
MCH-1591,2025-10-30,Gladiators,Knights,1,0,51,14,0.5,Team A Win
MCH-1592,2025-05-24,Strikers,Gladiators,0,2,51,6,0.5,Team B Win
MCH-1593,2025-09-21,Titans,Phoenix FC,0,0,55,11,0.5,Draw
MCH-1594,2025-07-01,Gladiators,Wizards,2,0,52,11,0.5,Team A Win
MCH-1595,2025-12-06,Strikers,Titans,1,0,48,6,0.5,Team A Win
MCH-1596,2025-08-24,Strikers,Knights,2,1,49,9,0.5,Team A Win
MCH-1597,2025-03-08,Titans,Gladiators,1,0,52,18,0.5,Team A Win
MCH-1598,2025-04-26,Gladiators,Strikers,2,1,61,8,0.5,Team A Win
MCH-1599,2025-01-09,Vipers,Phoenix FC,4,3,64,13,0.5,Team A Win
MCH-1600,2025-03-10,Ironclads,Titans,1,2,61,18,0.5,Team B Win
MCH-1601,2025-04-12,Centurions,Phoenix FC,3,2,64,19,0.5,Team A Win
MCH-1602,2025-11-23,Centurions,Ironclads,4,2,40,16,0.5,Team A Win
MCH-1603,2025-07-02,Centurions,Knights,4,1,49,7,0.5,Team A Win
MCH-1604,2025-03-27,Gladiators,Thunderbolts,1,0,50,7,0.35,Team A Win
MCH-1605,2025-07-14,Knights,Titans,4,1,55,11,0.5,Team A Win
MCH-1606,2025-08-01,Phoenix FC,Knights,1,4,57,16,0.5,Team B Win
MCH-1607,2025-11-09,Phoenix FC,Ironclads,0,1,44,6,0.5,Team B Win
MCH-1608,2025-04-15,Centurions,Knights,2,2,38,8,0.5,Draw
MCH-1609,2025-12-14,Titans,Strikers,0,0,59,13,0.5,Draw
MCH-1610,2025-07-17,Vipers,Titans,2,1,61,13,0.5,Team A Win
MCH-1611,2025-09-24,Centurions,Phoenix FC,3,1,55,19,0.5,Team A Win
MCH-1612,2025-02-17,Vipers,Thunderbolts,0,1,43,13,0.35,Team B Win
MCH-1613,2025-12-13,Ironclads,Titans,2,1,51,17,0.5,Team A Win
MCH-1614,2025-09-13,Strikers,Titans,3,2,42,17,0.5,Team A Win
MCH-1615,2025-09-19,Centurions,Vipers,1,0,58,19,0.5,Team A Win
MCH-1616,2025-04-16,Gladiators,Phoenix FC,1,0,62,6,0.5,Team A Win
MCH-1617,2025-03-22,Phoenix FC,Gladiators,4,3,45,16,0.5,Team A Win
